chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
499e5201-44e4-4efd-9ab5-1f86c85b8474,2026-07-06T14:19:46.497Z,1,47,,,,,,5,5,5,10,Academic | Not Math/Science | Slotfill,,,0.9800,17433,236,0.002757,"The conversation is a coherent academic tutoring session primarily focused on English language learning with some math content. The bot provides accurate, helpful responses and uses slotfill flows appropriately without any failures or user frustration. There are no issues detected in content accuracy, context handling, or user sentiment."
63f2bdb7-d0fa-40c8-bf7d-90384c6fa1bb,2026-07-06T18:09:22.760Z,1,4,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,11016,345,0.001859,"The session is academic with a focus on Class 10 Maths and practice questions, including speech-to-text and slotfill modalities. However, the bot's use of a Type: TEST_PREP template was inappropriate given the user's request for explanations or important questions, resulting in an unwanted template push. There are no other critical failures, but the user likely did not receive the expected direct explanation."
9a395332-8fd1-4197-bff5-e6ebb0ed0b07,2026-07-06T18:05:46.151Z,1,8,,,,,,1,1,1,2,Academic | Slotfill,,Completion Refusal | Correction Ignored | Unwanted Template Push,0.9500,11383,322,0.001901,"The session is academic with questions on sets and Mendeleev's periodic table. The bot refuses to provide a full answer twice, causing the user to re-ask without resolution, indicating Correction Ignored and Completion Refusal. Additionally, the bot uses a slotfill template for a reminder request where a direct answer was expected, triggering Unwanted Template Push. These failures reduce goal resolution and reliability, with some implicit user frustration."
52f6579a-94e8-4dbc-aedb-8c0ef9e60dbe,2026-07-06T18:23:09.697Z,1,2,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,10404,357,0.001775,"The session is academic with a worksheet request for Class 6 Math chapter 1, triggering a Type: TEST_PREP slotfill. However, the bot's slotfill is out-of-scope for the user's intent and mismatches the class, resulting in Unwanted Template Push and Class Mismatch issues. No explicit user frustration is evident, so user sentiment is neutral."
c25df5a5-34a1-4b22-9dfc-006efde03238,2026-07-06T15:44:17.613Z,30732487,6,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Image Upload | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,12097,399,0.002054,"The session is academic and involves statistics exam preparation with image uploads and slotfill usage. However, the bot pushed a CBSE-specific test-prep template despite the user stating they are from the GSEB board, which is a non-CBSE board, resulting in an unwanted template push and level/board mismatch. The answers provided before the slotfill were accurate and relevant, and the user ended politely, so user sentiment is positive."
1525be51-9267-4ae0-8525-c30b7f94191e,2026-07-06T17:50:20.683Z,1,11,,,,,,2,2,5,6,Academic | Not Math/Science | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,12676,335,0.002102,"The bot incorrectly initiated a Type: TEST_PREP slotfill for chemistry exam prep but the user quickly shifted to English literature help, which is out-of-scope for TEST_PREP. This caused an unwanted template push failure. Otherwise, the bot provided detailed and relevant academic content with no other failures, and the user expressed understanding and gratitude."
6c7b4f0b-a1a9-4da1-9bc6-b4002bba400e,2026-07-06T16:43:08.437Z,1,11,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill,,Completion Refusal | Unwanted Template Push | Image Gone Exception,0.9500,11377,403,0.001948,"The session is academic with math homework and practice question requests involving image uploads and slotfill templates. The bot refused to complete all questions at once and gave no responses on multiple turns, causing an Image Gone Exception. Additionally, the bot pushed out-of-scope TEST_PREP templates instead of direct answers, leading to Unwanted Template Push. User repeated requests indicate some frustration but no explicit complaint."
a9c8ce4b-f5f0-406d-b33b-13c27d33ab02,2026-07-06T18:01:46.619Z,1,6,,,,,,1,1,1,2,Academic | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,11095,374,0.001889,"The session is academic with specific chapter references and speech-to-text input, but the bot incorrectly pushed a test-prep template outside its valid scope and failed to fully address the user's correction about the odd one out question. These issues lowered the goal resolution and technical reliability scores, while the user's polite but corrective responses lowered the sentiment score."
11d6a53e-75bd-4b35-a509-310751600e46,2026-07-06T14:23:05.749Z,1,29,,,,,,5,5,5,10,Academic | Class 5 and Below CBSE | Not Math/Science | Specific Named Resource | Slotfill,,,0.9800,21441,318,0.003407,"The conversation is a clear academic session focused on a 5th class Hindi language topic with structured slotfill usage. The bot consistently provides accurate, relevant, and helpful responses without any failures or user dissatisfaction. There are no detected issues such as context failures, unwanted templates, or incorrect answers."
05889ee8-5167-4be4-a787-0db6cfec7bc4,2026-07-06T17:45:17.848Z,1,5,,,,,,4,4,3,7.333333333333333,Academic | Slotfill,,,0.9500,11332,212,0.001827,"The bot successfully provides a detailed timetable template and requests relevant user details to personalize it, fully addressing the user's academic intent. The use of a slotfill template is appropriate here and does not conflict with the user's request, so no failure tags apply. The conversation is clear and coherent, with no evidence of user frustration or bot errors."
c4d42d90-cad5-463a-91bd-a060e8e7664d,2026-07-06T17:01:59.972Z,1,26,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,16396,409,0.002705,"The session is academic with a focus on English and some science content, involving practice questions and lesson explanations. However, the bot incorrectly used a Type: TEST_PREP template outside its valid scope, resulting in an unwanted template push failure. The user sentiment is neutral, and the session partially resolves the user's intent but with technical content reliability issues."
1d3dce69-5b70-4eb7-a0ba-38d0fb5b98c1,2026-07-06T17:06:17.670Z,1,6,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,12049,385,0.002038,"The session is academic with practice questions and specific chapter references, but the bot pushed CBSE-specific test-prep templates despite the user stating a non-CBSE board, causing a level/board mismatch and unwanted template push. The user wanted notes and simple explanations, not structured test-prep templates, leading to moderate goal resolution and reliability issues and some implicit user frustration."
3e9be150-91d4-4d85-8429-93792588387e,2026-07-06T17:19:08.164Z,30746779,4,,,,,,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,10685,350,0.001813,"The bot failed to properly handle the user's provided class and chapter context, repeatedly asking for information already given, and incorrectly pushed a TEST_PREP template that was out of scope for the user's request. This resulted in poor goal resolution and technical reliability, with some implicit user frustration evident from repeated clarifications."
6a278735-3cd8-48b3-b134-c6f87a88c850,2026-07-06T15:03:50.525Z,30795933,8,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Context Handling Failure | Gone Exception,0.9500,11840,463,0.002054,"The session is academic with a focus on biology and Hindi medium study help, including speech-to-text input and a slotfill template. The bot failed by pushing an inappropriate TEST_PREP template outside its valid scope and gave a no-response turn, causing a Gone Exception. Additionally, the bot re-asked for chapter information already provided, indicating context handling failure. User sentiment shows implicit frustration due to repeated clarifications."
805bc53f-fec9-40b1-adc6-70fafd275764,2026-07-06T17:25:54.450Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,10552,343,0.001789,"The bot responded with a CBSE Class 6 TEST_PREP slotfill despite the user explicitly stating ICSE board, which is out-of-scope and inappropriate. This mismatch triggered Unwanted Template Push and Level/Board Mismatch issues, reducing goal resolution and technical reliability. The user did not explicitly express frustration, so user sentiment is neutral."
4824150c-75a8-446a-a05a-011073716b92,2026-07-06T17:17:36.544Z,30781419,3,,,,,,1,1,1,2,Academic | Image Upload | Speech to Text | Slotfill,,Correction Ignored | Context Handling Failure,0.9500,11231,317,0.001875,"The session is academic with physics problem solving and includes image upload, speech-to-text, and slotfill modalities. The bot initially answered question 3 correctly but failed to handle the user's correction about question 2, resulting in both context handling failure and correction ignored. This caused partial resolution and moderate user frustration."
5469967b-082b-442d-9340-3e24cbab0cbc,2026-07-06T17:22:02.522Z,1,12,,,,,,1,1,1,2,Academic | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored | Context Handling Failure,0.9500,12384,397,0.002096,"The bot repeatedly fails to remember the user's stated class and chapter, causing context handling failures. It also pushes inappropriate TEST_PREP templates instead of direct answers, ignoring the user's corrections and requests for straightforward responses. This leads to poor goal resolution and technical reliability, with user frustration evident from repeated re-asks."
2c7f0147-ede3-46db-a9cb-20fc90cab7b6,2026-07-06T15:55:43.549Z,30794926,10,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,11580,332,0.001936,"The session is academic with a focus on non-math/science subjects and practice questions. However, the bot incorrectly pushed a test-prep template outside the valid scope, resulting in an unwanted template push failure. No other critical or moderate failures were detected, and user sentiment was neutral."
95f1637a-4597-410e-8fe5-c9762eeb46b9,2026-07-06T15:25:40.927Z,30794598,25,,,,,,5,5,3,8.666666666666668,Non-Academic | Speech to Text | Slotfill,,,0.9800,15494,214,0.002452,"The conversation is primarily non-academic, focusing on game-related queries and personal advice. The bot appropriately refuses to assist with illegal requests and provides helpful guidance without any technical or content failures. User sentiment is neutral with no explicit frustration or complaint."
f7a0f6c8-f0ad-43a7-b45d-1af54dd47913,2026-07-06T17:10:55.673Z,1,3,,,,,,3,3,2,5.333333333333333,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10572,327,0.001782,"The conversation is academic with a request for practice questions, but the bot's use of a test-prep template was inappropriate for the user's request for a chapter test paper, constituting an unwanted template push. There are no critical factual errors or context failures, but the user likely reframed the request after the initial problem, indicating mild frustration."
179498d6-917d-42da-8a87-fb890f6a69b6,2026-07-06T17:13:23.128Z,1,5,,,,,,1,1,1,2,Academic | Non-CBSE Board | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored,0.9500,10930,543,0.001965,"The session is academic with a focus on geography and practice questions for ICSE class 10. However, the bot repeatedly pushed CBSE chemistry TEST_PREP templates which are out-of-scope for the user's board and subject, ignoring user corrections. This led to multiple critical failures including Unwanted Template Push, Level/Board Mismatch, Class Mismatch, and Correction Ignored, resulting in very low scores for goal resolution and technical reliability."
61613316-8112-4866-90b6-5ec29d928792,2026-07-06T17:01:22.623Z,1,4,,,,,,5,5,3,8.666666666666668,Academic | Slotfill,,,0.9500,10622,182,0.001703,"The session is an academic study guidance conversation with a slotfill reminder set by the bot. There are no bot failures or issues detected, and the user sentiment is neutral without explicit feedback. The bot appropriately handles the user's inputs and provides relevant responses."
a1e74605-4cfc-43bb-9347-7942182c2149,2026-07-06T09:30:26.304Z,30774922,33,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Image Upload | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,22299,348,0.003554,"The session is academic with multiple quiz/test-prep interactions and image uploads. The bot failed to properly handle the user's non-CBSE board context and pushed CBSE-specific test-prep templates, resulting in an unwanted template push and level/board mismatch. Despite this, the bot provided mostly correct explanations and stepwise guidance, but the board mismatch and template misuse reduce goal resolution and reliability scores."
364b5196-cbd0-4660-92e9-225cbcc9b4f8,2026-07-06T17:01:59.139Z,30795642,3,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10928,351,0.001850,"The bot provided practice questions using a structured test-prep template which is outside the strictly valid scope for Type: TEST_PREP, constituting an unwanted template push. There were no other critical failures, but the session did not fully meet the user's direct conversational needs, resulting in moderate resolution and reliability scores. User sentiment is slightly lowered due to the indirect response format."
5087bb76-c61b-42dc-942f-88df2ec54c29,2026-07-06T15:04:42.485Z,30794390,5,,,,,,1,1,1,2,Academic | Non-CBSE Board | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored,0.9500,11408,432,0.001970,"The session is academic with practice questions requested for a non-CBSE board (SSE). The bot incorrectly pushed CBSE-style test-prep templates, causing level/board and class mismatches. The user repeatedly re-asked for reminders and questions, but the bot failed to properly address these, resulting in correction ignored and unwanted template push failures."
c408e161-1570-4b11-b9b5-427be4df2bc9,2026-07-06T12:42:58.219Z,30734754,8,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,11282,370,0.001914,"The session is academic with multiple requests for practice tests and explanations on coordinate geometry and circles. The bot incorrectly used test-prep templates outside their valid scope, ignoring the user's intent for direct explanations, and failed to adequately address repeated user clarifications, resulting in moderate resolution and reliability scores and some user frustration."
d0054db6-f2ce-4532-90fd-08436e8037e3,2026-07-06T16:56:33.824Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Completion Refusal | Context Handling Failure,0.9500,10529,376,0.001805,"The bot correctly identified the academic context and used a slotfill template for test prep, but this was inappropriate given the user's request for direct questions and answer checking. The bot also refused to fulfill the request fully and repeatedly asked for information already provided, showing context handling failure. These issues lowered the resolution and reliability scores and caused implicit user frustration."
7762ae77-bdb8-4fb0-83ba-80f36f78d739,2026-07-06T14:29:58.241Z,30720774,19,,,,,,1,1,1,2,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill | Blurry / Unclear Image,,Unwanted Template Push | Correction Ignored | Context Handling Failure,0.9500,13648,512,0.002354,"The session is academic with multiple requests for practice questions and homework help involving SST subjects and named resources. The bot repeatedly asks for information already provided, failing to maintain context, and pushes out-of-scope test prep templates despite user intent for direct help. These issues reduce goal resolution and technical reliability, and user sentiment shows implicit frustration."
dabb6546-f7f5-4693-9811-46a56c1e5969,2026-07-06T16:49:08.799Z,1,5,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,11084,376,0.001888,"The bot correctly identified the academic intent and provided practice questions but failed to respect the user's stated non-CBSE board, pushing CBSE-specific test prep templates. This mismatch constitutes critical issues lowering goal resolution and technical reliability, with user sentiment showing implicit frustration due to repeated misalignment."
6598516d-77e4-42ed-ba3d-5bd4c8f0b7c8,2026-07-06T16:43:50.171Z,1,3,,,,,,2,2,3,4.666666666666667,Academic | Slotfill,,Unwanted Template Push,0.9500,10816,265,0.001781,"The session is academic and involves a slotfill template for test prep, but the user's intent was for concept/formula explanation rather than practice questions, making the use of Type: TEST_PREP inappropriate. No explicit class or board was stated, so no class or board mismatch applies. The bot's structured template was not suitable, resulting in an Unwanted Template Push failure and lowered scores."
a86bead9-de5c-42c2-967a-d602655dca85,2026-07-06T13:02:40.080Z,1,25,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push,0.9500,14858,330,0.002427,"The session is academic with multiple practice question requests and image uploads. The bot correctly identified topics and provided explanations but repeatedly used TEST_PREP slotfill templates in contexts where direct conversational help was more appropriate, constituting an unwanted template push. No critical failures or context losses occurred, so overall resolution and reliability are good."
40b8fc75-3fd7-4b18-b7e2-f9fa29b5ce1c,2026-07-06T16:58:25.690Z,1,4,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,10529,368,0.001800,"The session is academic with a focus on biology and practice questions, but the bot incorrectly pushed a Type: TEST_PREP slotfill for class 9 practice questions when the user asked for conceptual information about cell history. This mismatch and inappropriate template push lowered the goal resolution and technical reliability scores. User sentiment is neutral as there is no explicit complaint or correction."
757a49ff-10e8-48d6-a099-d50755ec71b2,2026-07-06T12:02:29.182Z,1,5,,,,,,3,3,3,6,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10785,391,0.001852,"The session is academic with mixed math and English content, including image upload and speech-to-text. The bot correctly answered fraction multiplication and simplification but then pushed a TEST_PREP template inappropriate for the English grammar topic, constituting an unwanted template push. Overall, the session mostly resolved user intents with minor technical/content issues."
a3c11048-28a8-4158-9fce-98f11a0a8952,2026-07-06T16:28:52.313Z,1,16,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Completion Refusal | Correction Ignored,0.9500,15207,417,0.002531,"The session is academic with multiple practice question requests and image uploads, but the bot repeatedly refuses to provide full direct answers citing learning goals, causing user frustration and repeated re-asks. The bot also pushes structured test-prep templates despite user wanting direct help, leading to unwanted template push and correction ignored tags. Overall, the bot fails to fully resolve user intent and frustrates the user."
527ec268-b648-49c3-95ed-510f13f13d96,2026-07-06T16:18:32.994Z,1,33,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Gone Exception,0.9500,15256,366,0.002508,"The session is an academic social science study help conversation with practice questions and slotfill usage. The bot correctly provided relevant content but misused the TEST_PREP slotfill for a non-math/science subject, constituting an unwanted template push. Overall, the user intent was mostly fulfilled with no critical failures, and user sentiment was positive."
4ee00852-acab-474b-b001-9edf6d049191,2026-07-06T13:49:56.994Z,30793392,4,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,10969,364,0.001864,"The session is academic with a non-CBSE board user who received a CBSE-specific TEST_PREP slotfill, which is out of scope and thus an unwanted template push and level/board mismatch. The bot did not refuse or ignore context but pushed inappropriate content. No explicit user frustration or repeated re-asks occurred."
8ca4a369-a3b6-4b33-8e0f-cef613201130,2026-07-06T16:10:55.161Z,1,3,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10748,311,0.001799,"The bot provided relevant practice questions for the named chapter, fulfilling the academic intent. However, the use of a Type: TEST_PREP slotfill was inappropriate since the user's request was for direct extra questions and answers, not a structured test-prep template, resulting in an Unwanted Template Push issue. There were no other failures or user complaints, so the session is moderately successful but not flawless."
c33f90a2-fa39-4b01-8b91-738a1a870abd,2026-07-06T16:28:53.765Z,1,5,,,,,,1,1,2,2.6666666666666665,Academic | Class 5 and Below CBSE | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,11537,439,0.001994,"The session is academic focused on early primary education with Gujarati language and math practice content. The bot incorrectly used a Type: TEST_PREP slotfill template outside its valid scope for class 1 and non-math subject, causing a class mismatch and unwanted template push. This led to partial resolution and user implicit frustration."
4e321d60-0a89-49bd-badd-4ab1a460e095,2026-07-06T16:21:31.644Z,30795228,6,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,11114,359,0.001883,"The session is academic with a focus on practice questions for class 9 biology chapter 'cell'. The bot correctly answered math questions but pushed a test-prep template out of scope for the user's request, causing an unwanted template push failure. There were no other critical failures, but the user re-asked for direct answers after the template, indicating some dissatisfaction."
b4e10b7b-855c-4ba2-b00b-d41898ec065f,2026-07-06T16:06:23.012Z,30795167,21,,,,,,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Completion Refusal | Context Handling Failure,0.9500,18547,441,0.003047,"The session is academic with multiple image uploads and speech-to-text inputs, and the bot used a TEST_PREP slotfill template inappropriately for chapter explanation, causing an unwanted template push. The bot also refused to complete the user's request to explain the whole chapter, citing learning reasons. Additionally, the bot showed context handling failures by re-asking or ignoring information the user already provided."
145e6af0-2780-4e80-9cba-ece8f4a52510,2026-07-06T16:16:37.398Z,1,3,,,,,,2,2,3,4.666666666666667,Academic | Class 5 and Below CBSE | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10840,368,0.001847,"The bot responded with a Type: TEST_PREP slotfill template intended for class 5–12 CBSE math/science practice, but the user explicitly requested class 2 content, which is out-of-scope for this template type. This mismatch causes an Unwanted Template Push failure, lowering goal resolution and technical reliability. The session is otherwise coherent and academic with no other failures."
0d51dcb0-cd78-4525-b0c8-ea2e808eab03,2026-07-06T15:45:53.856Z,30355907,15,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,12396,372,0.002083,"The session is academic with multiple requests for practice tests and concept explanations. The bot repeatedly uses test-prep templates even when the user asks for direct explanations, causing unwanted template pushes and ignored corrections. This leads to partial resolution and moderate user frustration."
827ad3ce-d21b-49c5-96e5-027f143736f4,2026-07-06T16:12:46.579Z,30795135,17,,,,,,5,5,5,10,Academic | Not Math/Science | Slotfill,,,0.9500,14431,213,0.002292,The conversation is a well-executed academic tutoring session focused on creating and adjusting a study timetable. The bot appropriately uses slotfill templates to gather information and tailor responses without any evident failures or user dissatisfaction.
64909dcc-6f96-4e9c-b2b4-d407cf306d82,2026-07-06T11:38:37.814Z,1,6,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Image Gone Exception,0.9500,11184,360,0.001894,"The bot provided correct academic explanations initially but pushed inappropriate TEST_PREP templates for revision requests, which is out-of-scope and constitutes Unwanted Template Push. Additionally, the bot failed to respond to the user's image upload, causing an Image Gone Exception. These critical failures reduce goal resolution and technical reliability, with some user implicit frustration indicated by repeated re-asks."
a1e35df8-e24a-469b-9276-2f78a8e7df97,2026-07-06T16:18:35.007Z,30795181,6,,,,,,3,3,3,6,Academic | Not Math/Science | Specific Named Resource | Slotfill,,Completion Refusal,0.9500,11591,306,0.001922,"The conversation is an academic session focused on Malayalam exam preparation with structured slotfill interactions. The bot appropriately provides study plan guidance but refuses to complete the entire plan, which is a moderate failure. There are no critical failures or context issues, so the session scores well overall."
84bbb5f5-736e-4f57-a87c-93b59face786,2026-07-06T14:44:41.172Z,1,12,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,13821,351,0.002284,"The session is academic with multiple practice question requests and uses speech-to-text and slotfill templates. However, the bot pushed Type: TEST_PREP templates out of scope, causing an unwanted template push failure. There were no other critical failures, but the session did not fully meet the user's intent for direct explanations."
