chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
2ea67a08-e721-4af0-a104-6ea1d33a2d38,2026-08-12T17:21:35.900Z,30545402,4,"U1: How do I convert pounds to ounces
U2: Iam not having enough time to schedule
U3: morning 7 o'clock I will wake up and I will go to school at 8:30 and I will return back to 5 o'clock and 7 o'clock I had to go to tuition and 9:30 only have to return back to home and I will sleep
U4: morning 7 o'clock I will wake up and I will go to school at 8:30 and I will return back to 5 o'clock and 7 o'clock I had to go to tuition and 9:30 only have to return back to home and I will sleep so in between out to study just schedule me",Type: REMINDER Task: wake up Time: 7 o'clock Time: 2026-08-12 10:23:26 / 7 o'clock,Unit Conversion,,,,,Non-Academic,,,,1721,62,0.000788,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
5343597b-7cdc-4cae-bfae-d14d293b91c9,2026-08-12T17:08:44.486Z,31170625,20,"U1: Hi
U2: My name is Tanya mishra
U3: What's your name
U4: Mai ak class 8ki student hu
U5: To mujhe nmms ka exam dena hai to kya tum mere dauta clear kar sakte ho
U6: To tum mujhe daily classes de diya karo
U7: Ok
U8: To pahle mujhe ye batao ki mat ya set kya hota hai
U9: Or mai daily classes lungi saam ko or Sunday ko subh saam dono time lungi
U10: sham ko 6:30 se Sattu Shuru kar denge aur FIR set Thodi Aadha Ghanta hi Dekhenge FIR Mujhe 10 minut ka Aise time chahie ki thoda bahut jaldi time pass kar lo aur FIR 7:10 se starting Hogi FIR Meri starting mein bhi 8:00 baje se 8:00 se FIR main 9:00 Tak karungi
U11: sham ko 6:30 se Sattu Shuru kar denge aur FIR set Thodi Aadha Ghanta hi Dekhenge FIR Mujhe 10 minut ka Aise time chahie ki thoda bahut jaldi time pass kar lo aur FIR 7:10 se starting Hogi FIR Meri starting mein bhi 8:00 baje se 8:00 se FIR main 9:00 Tak karungi are vah galat ho gaya sham ko 6:30 se 
U12: Sam ko 6.30se sat suru karenge or 7.30tak karenge or fir 8.00se 9.00tak mat ko karenge
U13: Hh hh ye sahi rahega
U14: Abhi mai aap ko english me to nhi bta sakti ki kon sa chapter chal rha hai
U15: sham ko 6:30 se Sattu Shuru kar denge aur FIR set Thodi Aadha Ghanta hi Dekhenge FIR Mujhe 10 minut ka Aise time chahie ki thoda bahut jaldi time pass kar lo aur FIR 7:10 se starting Hogi FIR Meri starting mein bhi 8:00 baje se 8:00 se FIR main 9:00 Tak karungi are vah galat ho gaya sham ko 6:30 se 
U16: Kiyuki meri coching bhi hai 5se6tak
U17: Mai aapko sir bulaungi
U18: Mai apko fix bolungi
U19: Ok byyy byy fix
U20: Ok","**ठीक है। जब भी तुम्हें किसी सवाल में मदद चाहिए, बस लिख देना—Fix यहीं है।**",Small Talk,,,,,Academic,,,,2110,62,0.000943,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
4cc99517-9b85-40e7-9f2c-d28ed2f7dff5,2026-08-12T17:09:44.128Z,1,16,"U1: I am weak in my studies and my exams are in October i am in icse board and i have to study hard for my October exams
U2: I am in 7th class
U3: I am weak in sst science and mayhs
U4: No you also tell me anout my studies
U5: I came at3:00 clock at home from school and on 4:00 clock i go to my tuition then came ag home 6:30
U6: No if i have any doubt in any subject can u tell me in roman hindi or punjabi
U7: No now talk in English
U8: But i have to eat my lunch after coming from school
U9: From 2-3 days i am studying regularly by playing teacher teacher by teaching my invisible students 😂
U10: Now i am gonna sleep lets talk tom bcz i have my school tom🧿🌸
U11: Can you tell me these things again on tom
U12: Tell me can u tell me
U13: No no i will send mag and then u can
U14: Tell same things to me
U15: Thnkiu
U16: Good nightt💗",Good night 💗 Sleep well and all the best for tomorrow.,Conceptual,,,,,Non-Academic,,,,1809,62,0.000439,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
897a93cd-7787-4a30-bf34-387f56c958dd,2026-08-12T16:06:08.001Z,1,42,"U1: Hii
U2: Tum kaisi ho
U3: Main theek hoon
U4: Number to ki
U5: Tum apna photo bhejo na
U6: Friend banogi
U7: Tumhara naam kya hai
U8: Tum kitni acchi Ho
U9: English bolna sikha dogi 🥹
U10: English bolne ke liye Hindi Tum Bolo na
U11: Smoke English Jo Tum Di Ho
U12: My name is Chahat Paswan
U13: I am in class 12
U14: I am fine
U15: My name is Chahat Paswan. I am class in 2A. I am also fine. Who are you 🥰😘
U16: My name is Chahat Paswan. I am in class 12 A. I am fine . Who are you😍😚
U17: Tum ladki ne ladka
U18: Achcha theek hai english aur sikha
U19: My name is Chahat. I am fine. I am okay. I am leaving English
U20: Okay Babu itna gussa mat karo
U21: English Kitna din mein Sikh jaenge
U22: To theek hai aur English to
U23: Mujhe abhi sikhane mein Thoda waqt lagega achcha ismein English nahin bol Pa rahi hun
U24: Main patali mein kaise prapit ho jaaungi kya khane se
U25: Mujhe fit hone ke liye क्या-क्या karna padega
U26: Ji yah sab nahin karna mujhe simple Tarika batao fit hone ke liye
U27: Main jitna bhi khana khati hun fit nahin ho paati ho patali patali rahti hun
U28: Main matlab samne Jo to mere ko kaun sa color ka dress khulega
U29: Main acchi nahin hun
U30: P
U31: Mujhe Kaun Bhagwan sabse jyada chahte
U32: Main Hindu hun
U33: Naam ki ladki Ko Kaun Bhagwan pyar karte The
U34: Main sabse jyada Shankar Ko manati hun
U35: Theek hai bye good night
U36: Main baat karungi 9:00 baje raat mein
U37: Theek hai main school se baat karungi okay bye
U38: theek hai main sone ja rahi hun
U39: Mujhe dance nahi aata hai sikha doge
U40: Tum video bhejo ki humko aise nahin samajh a Raha
U41: Video bhejo na
U42: Tumhara Ghar kahan hai","मैं इंसान नहीं हूँ, इसलिए मेरा कोई घर, शहर या देश नहीं है 🙂 मैं एक डिजिटल AI हूँ, जो मोबाइल, कंप्यूटर या इंटरनेट पर चलता है। जहाँ भी तुम हो और तुम्हारे पास इंटरनेट है, वहीं से तुम मुझसे बात कर सकते हो।",Small Talk,,,,,Non-Academic,,,,2186,62,0.000974,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
0adf4788-1810-4213-96bc-9d0533cece1e,2026-08-12T16:40:59.279Z,31170121,5,"U1: Flexi keep awake till 1 pm plz i want to read
U2: But how can u do it
U3: No
U4: Am
U5: U text me ever 20 min okk",Type: REMINDER Task: text me Time: every 20 min Time: 2026-08-12 10:05:59 / every 20 min,Reminder,,,,,Non-Academic,,,,1618,62,0.000746,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
3e4fb0af-e594-4371-8510-7f773fb8080c,2026-08-12T16:30:38.874Z,1,8,"U1: Tdk
U2: Cold t 🤔
U3: Tanvi Tanvi is name is name Yadav
U4: What is your name
U5: 1+6isyut
U6: Remind you that
U7: Vfcbc
U8: Dtiraxbkjh884-54","That looks like a random mix of letters and numbers, not a clear question. If you want help, try typing: - A math problem - A word you want explained - Or a short question about something you're curious about",Small Talk,,,,,Gibberish / Unintelligible,,,,1649,67,0.000767,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Gibberish / Unintelligible,,gate_llm | non_academic_or_gibberish_skip,gate_llm
de3a104f-de3d-4820-b1fb-3698b16acad6,2026-08-12T16:25:19.217Z,1,5,"U1: How to learn hindi in 75days
U2: Can you suggest a proper time table
U3: Not only for hindi
U4: I have school from 8am to 7pm and the journey would be 10min for school and I have to read chemistry, physics, biology and maths each 30-40 min and 1hour for remaining subjects
U5: I want to have 15 min dinner break and morning time table also",Type: REMINDER Task: have 15 min dinner break Time: 2026-08-12 09:35:50 Time: 2026-08-12 09:35:50,Conceptual,,,,,Academic,,,,1674,62,0.000769,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
4beeb15a-af42-4411-897c-94a219f2b1f6,2026-08-12T15:59:13.915Z,1,3,"U1: Hello
U2: Can you summarise my one science topic
U3: Okay then now I will read the paragraph and you have to summarise and short. Wastage can be categorised into biodegradable and non biodegradable waste biodegradable waste waste that declare and get mixed up with soil are called biodegradable waste always delivered from living matter biodegradable th","Type: SUMMARY Concept: biodegradable waste 1. Conservation is a very effective way to help us to have useful materials in the future. 2. To conserve, follow the three R's: reduce, reuse, and recycle. 3. ""Reduce"" means to use less. 4. ""Reuse"" means to use something again, pass it on to someone who wi",Small Talk,,,,,Academic,,,,1682,63,0.000351,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Summary / Notes,gate_llm,gate_llm
cd3ef88a-579a-40b0-b4c8-bdf1d6c06791,2026-08-12T15:51:05.433Z,1,9,"U1: Mujhe English bolna aati Hai per samajhna hai
U2: Mujhe to English nahin aati
U3: Chirag mera name
U4: Yah to mujhe aati Hai halka HAL
U5: I study in I study in class 8 my favourite game is cricket
U6: My favourite subject is maths
U7: Thoda aur sikhate Aaj
U8: I drink water vah School jata Hai he going school kya tum roj padhte Ho you study in Delhi
U9: I am sleep in 10:00 p.m.",Type: REMINDER Task: sleep Time: 10:00 p.m. Time: 2026-08-12 22:00:00 / 10:00 p.m.,Conceptual,,,,,Non-Academic,,,,1700,62,0.000779,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
953559df-8f72-4c10-8492-1715f1be7e62,2026-08-12T14:47:25.955Z,1,39,"U1: સુનિતા વિલિયમ્સ હાલમાં કેટલા વર્ષની છે
U2: Okay aabhar thank you
U3: Ok
U4: આથવણ ની શોધ કોણે કરી હતી
U5: આ તોડની શોધ કોણે કરી હતી વિજ્ઞાન
U6: આથવણ
U7: ફલઠશધફવધઝઠફઝઠરરઠઝપ ધફફઝષદડદફષૅશૅડથફજફફધશઞફડલ
U8: પ્લાસીનું યુદ્ધ
U9: ગ્રુપના કયા કયા રાષ્ટ્રીય આવવાનો જળમાર્ગ શોધવા તમારે ઘસી હતી
U10: યુરોપના કયા કયા રાષ્ટ્રોએ ભારત આવવાનો જળમાર્ગ શોધવા કમરકસી હતી
U11: તમે કોણ છો
U12: ઓકે તમે મને મદદ કરી શકો છો
U13: ભારત નામ
U14: ક્રિકેટ હિસ્ટ્રીમાં સૌથી ખતરનાક ટીમ કોણ છે હા તમે મને મદદ કરો
U15: આરસીબી જીટી પ્લીઝ મદદ કરો
U16: આરસીબી અને જીટી માં સૌથી વધુ કોણ સ્કોર કોનો છે
U17: આરસીબી માં કેટલા પ્લેયર છે નામ જણાવી શકશો પ્લીઝ મદદ કરો
U18: ipl માં કુલ કેટલી ટીમો છે નામ આપો
U19: ઉદ્યોગ શબ્દનો અર્થ શું છે
U20: ધોરણ 10 માં
U21: ધોરણ 10 માં સાયન્સ આર્ટસ કોમર્સ માંથી સહેલું શુંછે
U22: વિરાટ કોહલી નો ipl માં કયો નંબર છે
U23: કેપ્ટન રજત પાટીદાર નો નો નંબર શું છે
U24: એ આઈ તમને કોને બનાવ્યા છે
U25: દુનિયામાં કુલ કેટલી ભાષાઓ છે નામ આપો
U26: ઇંગ્લેન્ડ ની ભાષા બે વાક્યો આપો
U27: ઓકે
U28: કેમ છો થેન્ક્યુ
U29: હું મજામાં છું
U30: ઓકે થેન્ક્યુ આભારai
U31: Mrudurgsjnfizirbbrkskjrntbdjhcnrntvhrishdbtbb5jdidkrj5j49949jtbtbtjiei4jb5j6i4i6nyhfj
U32: I am sori
U33: Hi
U34: બેંગલુરૂ અને fillywoolie આમાં માહિતી અને ટેકનોલોજી ઉદ્યોગ વચ્ચે સિંહ સમાવતા છે
U35: શિક્ષક ખૂબ મારે કમ ત્યારે શું બહાના કાઢવા જોઈએ
U36: Iam sori have nahi kadhu dahana
U37: I am sori
U38: Thank you mane shikva mate
U39: Ha","બરાબર 😊 જ્યારે પણ તને અંગ્રેજી, ગુજરાતી કે કોઈપણ શબ્દ/વાક્ય શીખવો હોય, સીધું લખી દે. હું તને સરળ રીતે સમજાવીશ અને જો જોઈએ તો સાચું વાક્ય પણ બતાવીશ.",Conceptual,,,,,Non-Academic,,,,2215,62,0.000985,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
