"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"d11e52ab-4a6a-4aec-a924-22210cae5c1d","6/7/2026, 1:15:23 PM","30500992","14","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"53fcf0b2-a333-4453-b908-a0550654e6db","6/7/2026, 5:52:01 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"8321212b-7938-42d7-ae45-423bc15742d2","6/7/2026, 9:34:43 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6c3af04d-99eb-402a-aae3-71119130f7a8","6/7/2026, 8:57:44 PM","1","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"aa35d73a-db20-4b68-8d36-86625c692f3a","6/7/2026, 8:28:07 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4659f23c-9b64-438b-ae76-2bcbc9e915a2","6/7/2026, 8:40:09 PM","30515890","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bae5f84c-aaf6-4b8c-a51b-964945e52e0b","6/7/2026, 9:39:26 PM","1","20","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"de560caf-3def-487b-8b39-497abde875cc","6/7/2026, 8:49:09 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"04971627-271b-4323-9d69-cb9ca6120081","6/7/2026, 9:39:24 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"beb3696b-8188-4cad-bc4f-875e86ecd1b2","6/7/2026, 9:20:00 PM","1","15","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b950eb44-3a3f-4fb6-9efc-631133685c08","6/7/2026, 6:52:38 PM","1","16","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3c413fc8-817b-4d65-8d1b-1fd4fbc2ac4a","6/7/2026, 2:37:03 PM","1","18","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3282b406-f0e9-4a5d-bc0e-e0d7bb127610","6/7/2026, 9:12:06 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"098ad64e-bffa-467c-902d-6edcd5c67867","6/7/2026, 8:45:04 PM","30515940","7","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"55a5e616-cdf8-43e2-95e0-7084b2d4fc48","6/7/2026, 9:10:46 PM","30459672","7","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2b1927e9-c077-4a79-9b46-0d67652fbe8e","6/7/2026, 9:10:46 PM","30510806","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6d907907-7442-454a-9f34-a389d1eb55a3","6/7/2026, 10:28:50 AM","1","18","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bfd2caca-c3a5-4ca2-a4a6-f88664e41862","6/7/2026, 8:36:39 PM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0ffae5b2-4bb4-4e97-8787-2ffc54d91371","6/7/2026, 9:01:03 PM","1","4","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7945782c-aa96-4c93-8f4f-50fa355a984a","6/7/2026, 8:31:32 PM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"fe14d94d-28dc-49e8-8a02-158ae3956719","6/7/2026, 8:38:47 PM","1","12","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a7839bc0-85b3-4bc6-a7ea-0903a5d6311a","6/7/2026, 7:23:32 PM","30515981","17","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f3edff41-bf99-4a42-b65b-4ec286ffc328","6/7/2026, 9:01:36 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e6b1dcc9-d3b1-4708-a1c6-ab56776b2560","6/7/2026, 4:07:43 PM","1","20","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b9b953af-8378-40a5-88ce-210f41359fdd","6/7/2026, 8:23:42 PM","1","11","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9d245d80-e54a-472a-8f41-8fe2cbdb5b1a","6/7/2026, 5:36:07 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2f6a0f97-07a9-432b-b294-e952992d8b3e","6/7/2026, 8:15:13 PM","1","9","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b84dc73a-4674-4548-8135-e4335226c845","6/7/2026, 7:10:39 PM","1","12","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3b5b7f9d-9215-47eb-9363-cf33461a66a9","6/7/2026, 8:28:34 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1b1bb4a3-ce76-4014-b769-367e2b6b2410","6/7/2026, 4:14:30 PM","1","17","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"48df6eeb-0a74-4d1b-bc7f-b45caa6300e7","6/7/2026, 8:25:12 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"92c5066d-15dd-4d7a-a212-029691a3f948","6/7/2026, 8:23:47 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"46eed13d-2883-4d5d-b7c7-fe317fcb6af2","6/7/2026, 8:23:05 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a6bd5d7c-675f-4e50-88fd-b19ef84204a6","6/7/2026, 8:20:10 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5cfc578d-113d-49bc-80b2-b3ae295b2be7","6/7/2026, 7:42:43 PM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"74a44fb8-a61a-4185-b55a-89265cdff279","6/7/2026, 7:32:26 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"96ec9c93-f8f9-41f2-bb6f-7c3b066922d9","6/7/2026, 11:34:35 AM","30427196","12","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d241a0df-0687-4211-ba24-f8bf0711f035","6/7/2026, 6:38:48 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"89ebbc77-2434-499a-aa69-35d8e14a4f8f","6/7/2026, 7:26:23 PM","1","34","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"310ed63b-489c-466a-9ad7-33a9af98079a","6/7/2026, 7:16:17 PM","1","32","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9be1a7a1-4bbb-43fa-a726-bf3215c5a0b6","6/7/2026, 7:31:40 PM","1","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9e8c26b6-ede7-4026-b9a2-1bcf931f2c1c","6/7/2026, 7:59:20 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"af3de2e0-45a5-4714-a979-2b783127ee40","6/7/2026, 7:52:36 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5d31f343-a8bd-4b17-b068-0a47cafa1548","6/7/2026, 5:09:40 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7adaf800-dcac-4189-bd2d-733ab1c90306","6/7/2026, 7:51:45 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"734d2793-4eed-403c-91ad-d2eac50142df","6/7/2026, 7:18:45 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ba885fb6-4ea4-4148-a9f1-2ce3b3f5753a","6/7/2026, 7:49:17 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"04f708d0-8256-44a8-a452-576db76c2c70","6/7/2026, 7:45:49 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7ca59fc7-de2e-4ecb-8b94-a3dec33b5701","6/7/2026, 7:41:57 PM","1","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d9412169-483d-4205-8d2b-982497eb71d7","6/7/2026, 3:39:12 PM","1","12","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"80c96178-75b7-4574-9a37-f42186ead77f","6/7/2026, 7:27:43 PM","1","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"17995cfa-b7a6-4343-b6cc-f0c0098d9386","6/7/2026, 7:43:51 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1b9b76ea-460f-4f38-8129-4dd6e3b284d7","6/7/2026, 7:34:31 PM","1","17","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"25926c87-0716-4de4-bfe9-5bbbab1fdc89","6/7/2026, 7:30:50 PM","1","16","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ca370158-ad6d-41ae-a4c8-c5a7bdb86de6","6/7/2026, 1:09:20 PM","30405620","13","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"044b136f-fd06-42f5-b5f2-90abbc646ebf","6/7/2026, 7:32:55 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"83856bc3-fa7e-450f-b633-c666f6b1f182","6/7/2026, 7:31:19 PM","1","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3ee89116-cfd3-48c8-b64a-5c952fd35928","6/7/2026, 1:51:06 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cb70abb1-03c6-4489-9e8b-edd9fd1a03a7","6/7/2026, 6:37:26 PM","30514829","26","1","1","1","1","Image Upload | Speech to Text | Slotfill","Error","Slotfill | Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cbbad9c7-243f-461e-be56-0e0432a7d037","6/7/2026, 7:19:37 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b5653704-de3c-47ca-b2e3-b0e58759fda0","6/7/2026, 6:35:42 PM","1","13","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"84ced780-2ed2-43b3-9e03-70a93f092f7c","6/7/2026, 7:14:02 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"572f2f91-d0af-4f43-9e2d-9ec901d10167","6/7/2026, 7:12:07 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bc7daa09-23e2-40bb-9aa6-8a6fdbfbac4b","6/7/2026, 7:12:00 PM","30457703","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7c091ed9-3cf5-45ff-99c2-da7f484cb2b0","6/7/2026, 12:09:01 PM","1","6","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4a09af66-e3a4-47b5-9489-9eace44fdc9b","6/7/2026, 6:24:45 PM","1","15","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b3b96422-f36b-4d73-b2a0-254e71d812c0","6/7/2026, 6:42:06 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"094db0c3-c852-45ab-a94c-9572bc11e9c8","6/7/2026, 6:45:11 PM","1","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f2358307-8bf4-4f1e-b6d9-2a34acca764a","6/7/2026, 6:33:17 PM","30238292","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"fc7e8fb0-c592-4462-b247-2c8ce5d3f973","6/7/2026, 6:29:42 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5320bf1f-510b-4774-88d8-9b47b69d97e1","6/7/2026, 6:29:51 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f3dce959-0193-466f-9647-b4827f41de58","6/7/2026, 6:16:12 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bd314cc6-f0fa-466b-b716-de400dafebba","6/7/2026, 9:38:19 AM","1","27","1","1","1","1","Image Upload | Slotfill","Error","Slotfill | Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ede5cfcf-a83a-48d1-afb2-3ac211067cfb","6/7/2026, 5:48:42 PM","1","20","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"740e207c-531d-4509-949f-5886c28400d0","6/7/2026, 6:04:12 PM","30451217","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"00988877-2791-40cc-9e5c-ef4f9e4412d4","6/7/2026, 6:00:57 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"25890210-4113-4880-b1b7-bc491515c61f","6/7/2026, 5:49:14 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1e4307d3-3d53-4b03-b05f-c4ff6d14af97","6/7/2026, 3:11:37 PM","1","3","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"298037e2-4912-4448-9931-b546379ff0f3","6/7/2026, 5:36:46 PM","1","15","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cdb60d26-c425-4e3c-87c6-4af0f1e79616","6/7/2026, 5:47:08 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c1c2851c-bb67-4c34-8010-eb22fec7e12a","6/7/2026, 4:33:18 PM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2d1fde36-cd65-4618-aa45-5c8c50ec4828","6/7/2026, 5:12:53 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b502c3c5-10ca-4af1-90a4-d9462b719156","6/7/2026, 2:31:49 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"15c0e4e6-a0f9-4a98-b8ac-54392d08a15d","6/7/2026, 3:56:20 PM","1","5","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b5fb89b3-e009-422d-bbc0-5cb9d1f306ca","6/7/2026, 5:27:59 PM","1","7","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"754f964a-0c3a-4b7e-8e2e-657f47dc2055","6/7/2026, 11:02:39 AM","1","8","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"de9ef394-ce15-4b83-bf39-b84948b10031","6/7/2026, 5:28:59 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d3267d7a-a87a-47d5-9554-fc0c143a075a","6/7/2026, 4:43:23 PM","1","16","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7c3a2496-5661-4742-bec9-11946a40c7cb","6/7/2026, 5:21:53 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6eee48d9-ea8a-4945-977b-068d4eb72ae3","6/7/2026, 5:21:00 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9be74062-2ec1-4c28-b339-c02bb849fae4","6/7/2026, 5:08:42 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"346d987f-e208-45d5-b550-4eb64016afcf","6/7/2026, 5:07:57 PM","1","13","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e366c50b-3941-4b90-a2a5-3c680b8130fa","6/7/2026, 5:11:20 PM","30514296","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"39392d0d-f4c5-4318-b0ba-a6a56616d90f","6/7/2026, 8:52:13 AM","314725","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"92f22706-da26-4ff0-8460-ddb5d857e212","6/7/2026, 4:55:06 PM","1","8","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"30b3b1b0-b9a7-49d0-8aa7-a6c393e55aa1","6/7/2026, 4:26:16 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"dec61e11-8f4d-4156-93b4-11af243fc559","6/7/2026, 4:15:18 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0f64c30c-369b-4e5e-9e80-0a538e98f12e","6/7/2026, 3:27:06 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0395c909-7185-4f22-b52e-9dc705dad8e9","6/7/2026, 4:51:35 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5de4a8b7-554f-42c0-b55f-dde1118e25b9","6/7/2026, 4:41:34 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"520ce6f7-dad4-4cb9-91a1-61c085203392","6/7/2026, 11:35:17 AM","30512390","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"55436264-de7d-421d-b567-1c74bd40f2a6","6/7/2026, 4:16:51 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9bb17281-4bf8-4259-a31f-f63fb6f77fcc","6/7/2026, 3:39:16 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e8351d27-46a8-47c1-9c2d-a5ae85b65962","6/7/2026, 3:50:12 PM","1","27","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"faaaeab1-011f-4b0e-9e1f-fdcaf1aa2a87","6/7/2026, 3:40:31 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b745a7dc-4333-41a6-b61d-2f544c53ae03","6/7/2026, 3:50:08 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"306f61d2-15bb-44d8-8cb1-fc54e22e69c8","6/7/2026, 3:39:24 PM","30318712","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"82b65614-69d6-43a2-ae5c-c3bcd5615831","6/7/2026, 3:47:26 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ca4eaf63-91a2-45fb-a4c2-4c7a99f46343","6/7/2026, 1:55:22 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"88344d21-40d3-41c8-a60c-fed7a1cfab48","6/7/2026, 3:33:26 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"50fcc9ba-7bca-41c5-a0f3-83f4abafd900","6/7/2026, 3:31:17 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"be90ec65-74e0-4d6e-bb8c-070b954ba30b","6/7/2026, 3:34:52 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"aecd7dfd-17f8-4aa8-af48-373a612a96d9","6/7/2026, 3:27:02 PM","1","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c89e94e6-69a6-448e-afa6-42c94cd29cf3","6/7/2026, 3:20:48 PM","30477767","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e16e4824-f215-4983-9e3d-f262e52efbda","6/7/2026, 9:42:44 AM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6628b06-c662-4348-b2c8-1b8b83febdcc","6/7/2026, 3:26:31 PM","1","6","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"76391b24-6c5f-4531-942b-228d58583a06","6/7/2026, 3:18:24 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a15ae54d-1bc2-43f1-837f-56269c9cd907","6/7/2026, 3:16:19 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"17f27bdb-d0d6-4289-923f-6b6d6cfe8546","6/7/2026, 3:07:35 PM","1","13","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cddffd50-4812-4430-9e1d-e057662a36ba","6/7/2026, 2:43:05 PM","30513409","14","1","1","1","1","Image Upload | Slotfill","Error","Slotfill | Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"08fe70c8-1669-4d7b-b01c-d937b0319185","6/7/2026, 3:07:48 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f12bb2c4-dbe7-4f13-bb97-b2b7a3547e8a","6/7/2026, 2:57:34 PM","1","10","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: read ECONNRESET"
"e54d1e28-d2aa-4ebc-a6d2-e624f12e7f86","6/7/2026, 2:55:22 PM","1","16","1","1","1","1","Image Upload | Slotfill","Error","Slotfill | Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"25c0fa81-ed79-4d73-be1d-21255d4d125b","6/7/2026, 1:47:28 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"26918b60-1f60-4763-8541-00c38f964d25","6/7/2026, 12:31:01 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b2cfd0cf-eaa7-4e17-ac4a-9b174923d4fe","6/7/2026, 2:42:21 PM","1","15","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
