chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
7e7912d8-4d56-405d-840a-25222cd94960,2026-07-09T14:49:12.171Z,30821288,10,,,,,,3,3,3,6,Academic | Not Math/Science | Image Upload | Slotfill,,Unwanted Template Push,0.9500,11219,318,0.001874,"The session is academic with geography content and includes an image upload and slotfill template usage. The bot incorrectly pushed a TEST_PREP template that was out-of-scope for the user's request, resulting in an unwanted template push issue. Otherwise, the answers were accurate and relevant, with no other failures detected."
5663c37b-72d6-4d40-bb75-f5dfcf4514e1,2026-07-09T15:42:58.860Z,1,10,,,,,,1,1,1,2,Academic | Not Math/Science | Mock / Practice Questions | Speech to Text | Slotfill,,Completion Refusal | Unwanted Template Push | Correction Ignored,0.9500,10999,391,0.001884,"The session is academic with biology and Hindi content, including speech-to-text and slotfill quiz templates. The bot refuses to provide venomous lizard names citing learning policy, causing user re-asks that are ignored. Additionally, the bot pushes out-of-scope TEST_PREP templates, resulting in multiple critical and moderate failures and low scores."
0d604ff2-db37-4eb8-ba70-4cda9700a3be,2026-07-09T18:05:20.071Z,1,23,,,,,,1,1,1,2,Academic | Class 5 and Below CBSE | Not Math/Science | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,12663,417,0.002150,"The session is academic with multiple practice question requests for a class 3 student including non-math/science subjects. The bot used out-of-scope TEST_PREP templates and failed to adapt to user corrections, leading to unwanted template pushes and ignored corrections. User sentiment shows implicit frustration due to repeated corrections without relief."
dbb2e3d6-1354-4c7f-a677-bf6c771aadb3,2026-07-09T16:35:01.060Z,30822197,8,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Completion Refusal | Context Handling Failure,0.9500,14271,394,0.002377,"The bot provided structured test-prep templates outside the valid scope and refused to fully comply with user requests, citing learning reasons. It also repeatedly asked for information already provided by the user, showing context handling failure. These issues lowered goal resolution and technical reliability, with user sentiment indicating implicit frustration."
e2eae9c1-41bf-4887-94fb-cc485c286375,2026-07-09T17:03:18.097Z,30814265,10,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill | Blurry / Unclear Image,,Correction Ignored | Unwanted Template Push | Level/Board Mismatch | Image Gone Exception,0.9500,13354,452,0.002274,"The session is academic with multiple image uploads and practice question requests. The bot initially flagged blurry images correctly but later failed to fully resolve user doubts, leading to repeated user clarifications. The bot pushed CBSE-specific test-prep templates despite the user specifying NCERT, causing a board mismatch and unwanted template push. These critical issues reduce goal resolution and technical reliability, with some user frustration evident."
ed7df93b-42d3-4830-a996-34b462b7841c,2026-07-09T17:17:20.897Z,1,13,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,13238,440,0.002250,"The session is academic with multiple modality tags and practice question requests. However, the bot pushed out-of-scope TEST_PREP templates despite the user's intent for direct answers and explanations, causing Unwanted Template Push. Additionally, the bot failed to maintain context about the user's class, leading to Context Handling Failure. These issues lowered the goal resolution and technical reliability scores, with moderate implicit user frustration."
5bb56279-1e64-4e4f-9e55-e1724a39be76,2026-07-09T13:34:50.788Z,30733620,24,,,,,,2,2,5,6,Academic | Not Math/Science | Specific Named Resource | Image Upload | Slotfill,,Image Gone Exception,0.9500,14765,277,0.002381,"The bot successfully addressed the user's academic learning needs in English translation and development chapter content, including image-based questions. There were no critical or moderate failures detected, and the session maintained coherent context and accurate content. The user sentiment was positive with no signs of frustration or repeated corrections."
b0e94772-b524-42e0-a3b9-900770172e0d,2026-07-09T16:54:47.873Z,1,5,,,,,,2,2,3,4.666666666666667,Academic | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10943,288,0.001814,"The bot correctly identified the academic context and used slotfill and speech-to-text modalities. However, it inappropriately pushed a TEST_PREP template when the user sought conceptual explanations, constituting an unwanted template push. There were no other critical failures or user frustration evident."
1157ff07-5075-43cf-a427-e14dd6711ebd,2026-07-09T12:41:46.249Z,1,29,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Image Gone Exception,0.9500,26688,442,0.004268,"The session is academic with a focus on humanities subjects and includes multiple image uploads and speech-to-text inputs. The bot incorrectly pushed CBSE math/science test-prep templates for a non-CBSE humanities board context, resulting in an unwanted template push and level/board mismatch. Despite detailed explanations, the mismatch in content scope lowers the resolution and reliability scores."
6c10ac85-f54f-4a48-a811-a789e54b1598,2026-07-09T01:55:07.413Z,1,5,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,12025,388,0.002037,"The session is academic with exam practice focus, but the bot incorrectly pushed CBSE-specific test-prep templates despite the user requesting Karnataka State Board content, causing a board mismatch and unwanted template push. No other critical failures or user frustration were evident, but the bot failed to align content properly with the user's stated board."
0c034d5b-d265-4a4c-af8f-e43ad72c7a68,2026-07-09T08:10:33.961Z,30818603,23,,,,,,1,1,1,2,Academic | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,12789,375,0.002143,"The bot incorrectly used a Type: TEST_PREP template for a user request that was primarily homework help and concept explanation, which is out-of-scope for that template, causing an unwanted template push. The user re-asked for direct answers multiple times but the bot did not adjust, indicating correction ignored. Despite accurate factual answers in later turns, the initial failure and refusal to adapt lowered goal resolution and reliability scores."
196f0a0d-3735-4b7a-96bc-3b44d7b1bfb3,2026-07-09T16:46:44.097Z,1,4,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,11692,332,0.001953,"The session is academic with a focus on physics and test preparation for class 10. The bot provided detailed explanations but ended with a test-prep template that was not aligned with the user's intent to prepare the chapter, constituting an unwanted template push. No other critical failures were found, but the mismatch lowered the goal resolution and reliability scores."
76eb0773-af34-4dc1-a2f3-3e97cff72c39,2026-07-09T16:35:58.064Z,1,19,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,13324,376,0.002224,"The session is academic with a focus on math concepts but the user explicitly stated a non-CBSE board. The bot incorrectly pushed a CBSE TEST_PREP template, causing a level/board mismatch and unwanted template push failure. Despite these issues, the user sentiment remained positive and the conversation was otherwise coherent."
bfe58a30-5c08-497b-9c0b-3de3c6102c03,2026-07-09T16:48:08.498Z,30822313,3,,,,,,5,5,3,8.666666666666668,Academic | Class 5 and Below CBSE | Not Math/Science | Slotfill,,,0.9500,11337,278,0.001867,"The bot provided thorough and relevant academic advice tailored to the user's class 9 exam preparation needs, including a structured timetable and practical tips. The slotfill reminder was appropriate and did not cause any issues. There are no evident failures or user dissatisfaction in the conversation."
c3210b8c-ae1c-4362-8601-ade48db008be,2026-07-09T16:47:57.311Z,1,13,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,14435,433,0.002425,"The session is academic with a focus on Hindi and English language chapters, but the bot incorrectly pushed a Type: TEST_PREP template outside its valid scope, causing an unwanted template push. Additionally, the bot failed to maintain context about the user's medium and chapters, leading to context handling failures. These issues lowered goal resolution and technical reliability, with some implicit user frustration reflected in the sentiment score."
7a67f94f-05e2-449f-a075-1f36b8793405,2026-07-09T16:24:07.426Z,1,14,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,14178,349,0.002336,"The session is academic with multiple requests for science lesson explanations and quiz questions. The bot used a TEST_PREP slotfill template inappropriately, causing unwanted template push and ignoring user corrections. This led to poor goal resolution and technical reliability, with some implicit user frustration."
83f3b1b9-89da-48d7-a684-3837517696f3,2026-07-09T13:16:08.756Z,1,13,,,,,,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill,,Incorrect Answer,0.9500,13909,292,0.002262,"The session is primarily academic with multiple modality tags due to image upload and speech-to-text inputs. The bot gave an incorrect initial confirmation of a wrong math solution, which was later corrected, but no other major failures occurred. Overall, the session resolved the user's intent well with minor content reliability issues."
6482a2b7-7eb4-4309-a783-ce51a5f3c844,2026-07-09T14:39:59.151Z,1,11,,,,,,5,5,3,8.666666666666668,Academic | Image Upload | Slotfill,,,0.9500,12650,213,0.002025,"The bot provided clear, accurate academic explanations and appropriately used slotfill templates without any errors or context failures. The conversation included image uploads and slotfill usage, but no bot failures or user dissatisfaction were detected. Overall, the session fully resolved the user's academic queries with reliable content."
441c3778-01c5-4fb7-b94e-48adf4400f6e,2026-07-09T16:25:23.160Z,1,3,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,10438,323,0.001759,"The session is academic with a focus on English and math practice questions. The bot incorrectly pushed a structured TEST_PREP template without confirming the user's class or ensuring the request fits the valid scope, constituting an unwanted template push. There are no other failures, and the user did not express frustration or re-ask."
1fbcb0f4-ac09-4fdb-8a68-c3abccca2af1,2026-07-09T12:12:28.907Z,1,28,,,,,,1,1,1,2,Academic | Not Math/Science | Mock / Practice Questions | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,14970,390,0.002479,"The session is academic focused on English exam preparation with practice questions and explanations. However, the bot incorrectly used a test-prep template outside its valid scope and failed to adapt to the user's repeated requests for simpler, direct explanations, leading to ignored corrections. These issues lowered the goal resolution and reliability scores and caused user frustration."
efc54250-d793-46cb-95ad-05c50cdc7f2f,2026-07-09T16:24:56.975Z,30822123,6,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10950,362,0.001860,"The bot correctly identified the user's class and subjects and provided relevant test names, but the use of a Type: TEST_PREP slotfill was inappropriate for the multi-subject science test request, constituting an unwanted template push. There were no critical failures or context issues, so the session mostly resolved the user's intent with minor technical issues. User sentiment was neutral with no explicit frustration."
af2ec127-b061-4f67-a4f0-db709cf973d0,2026-07-09T13:57:06.172Z,1,4,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10753,322,0.001806,"The conversation is academic with a focus on math practice questions, including speech-to-text and slotfill usage. However, the bot incorrectly used a TEST_PREP template for a single-problem solving request, which is out-of-scope, resulting in an unwanted template push failure. The answers provided are correct, and there is no evidence of context handling or other failures."
d3afb371-1556-4f96-8525-f7f437537b14,2026-07-09T16:16:18.290Z,30822086,3,,,,,,1,1,2,2.6666666666666665,Academic | Class 5 and Below CBSE | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,11469,430,0.001978,"The session is academic with early primary math activities and a later request for a class 7 math test. The bot responded with a TEST_PREP slotfill, which is appropriate for class 7 math but mismatched with the earlier KG-1 context and user intent for direct answers. This caused an unwanted template push and a class mismatch issue, lowering goal resolution and reliability scores."
b9029dd8-8511-41c1-92ee-8939e0a29610,2026-07-09T15:56:25.505Z,1,10,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,11840,380,0.002004,"The session is academic with a focus on science practice questions, but the bot incorrectly pushed a test-prep template that mixed class levels and did not align with the user's request for direct explanation. This caused a class mismatch and an unwanted template push, lowering goal resolution and technical reliability. User sentiment is mildly frustrated as they reframed their intent but did not receive a fully satisfactory response."
4bf6c0bd-22d7-4564-8cd2-ab0bdce37171,2026-07-09T16:14:06.093Z,1,9,,,,,,1,1,1,2,Academic | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored | Context Handling Failure,0.9500,16037,401,0.002646,"The session is academic with multiple modality tags due to images and speech input. The bot incorrectly used a TEST_PREP template outside its valid scope and failed to adapt after user corrections, repeatedly asking for information already provided. These failures led to low scores in goal resolution, technical reliability, and user sentiment."
94cecbf3-06b9-4108-b9fc-075624a6d8e8,2026-07-09T12:20:42.361Z,1,43,,,,,,4,4,3,7.333333333333333,Academic | Not Math/Science | Image Upload | Speech to Text | Slotfill,,,0.9500,21104,277,0.003332,"The bot effectively supports the user's academic needs across multiple subjects with clear explanations and appropriate use of slotfill templates. There are no evident critical or moderate failures, and the user sentiment is neutral without explicit frustration or complaints. The session is comprehensive and technically reliable."
02badfc9-86aa-49f1-a33b-e6fcd2da065a,2026-07-09T13:05:37.372Z,1,26,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Correction Ignored | Level/Board Mismatch | Class Mismatch | Context Handling Failure,0.9500,20342,518,0.003362,"The session is an academic tutoring conversation focused on class 8 math concepts with multiple practice questions provided via slotfill templates. However, the bot repeatedly asked for class and board information despite the user providing it, and pushed test-prep templates that were out-of-scope given the user's intent and board, causing multiple failures including unwanted template push, context handling failure, correction ignored, level/board mismatch, and class mismatch. These issues significantly lowered the goal resolution, technical reliability, and user sentiment scores."
c3d84229-e77a-4ee0-813c-675c380d7c51,2026-07-09T15:51:24.736Z,1,6,,,,,,3,3,5,7.333333333333333,Academic | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,11037,283,0.001825,"The bot correctly understood and answered the user's math set questions with clear explanations, but the initial use of a TEST_PREP slotfill template was inappropriate for the user's intent of direct question answering. There were no critical failures, and the user ended with a positive sentiment."
9f5b0b00-e6ad-44b5-8dca-d1e1c07e752c,2026-07-09T15:47:59.123Z,30821937,4,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Completion Refusal,0.9500,10776,305,0.001799,"The bot correctly identified the academic context and provided practice questions but used an inappropriate slotfill template for the user's request, which was for direct hard questions and answers. Additionally, the bot refused to provide full answers to all questions, limiting goal resolution. These issues lowered the scores on goal resolution and technical reliability, with some user frustration implied by the re-asks."
da780c97-819b-4aa8-80b0-9e4d557d4481,2026-07-09T08:46:19.313Z,30512449,8,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Incorrect Answer,0.9500,11695,489,0.002048,"The session is academic with multiple subject topics including history and biology, and includes image upload and speech-to-text modalities. The bot incorrectly used a TEST_PREP template for a non-math/science subject and misunderstood the user's request for chapter content as a request for practice questions, resulting in an unwanted template push and incorrect answer. These failures reduce goal resolution and technical reliability, and the user likely reframed or re-asked due to the mismatch."
f3ec5bb0-cd9b-4e23-8e83-e84e311e2248,2026-07-09T15:42:25.485Z,30110753,3,,,,,,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,10667,367,0.001820,"The session is academic with a request for practice questions from a specific named resource. However, the bot responded with a Type: TEST_PREP slotfill that is out-of-scope for the user's non-CBSE book, constituting an unwanted template push. There are no other failures, and the user did not explicitly complain or re-ask, so user sentiment is neutral."
b9cb1cb1-6547-4340-b780-53894e14aab8,2026-07-09T15:49:13.129Z,1,5,,,,,,2,2,2,4,Academic | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Direct Response,0.9500,11967,349,0.002004,"The bot provided a detailed explanation and angle proof correctly but ended the session with an out-of-scope TEST_PREP slotfill despite the user's intent for explanation and concept help. This mismatch caused an unwanted template push and user desire for direct response, lowering goal resolution and reliability scores. User sentiment indicates some implicit frustration due to the slotfill format not matching their request."
0b845ccd-5017-42f0-9918-ea98abdea55d,2026-07-09T16:00:11.270Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,10463,463,0.001847,"The session is academic with a focus on biology practice questions for class 9, using a slotfill template. However, the bot used a structured test-prep template that was not fully appropriate for the user's request for basic questions, constituting an unwanted template push. There are no other critical failures or user complaints."
38565af1-7c06-44dd-9391-66543dc1bf02,2026-07-09T15:41:28.010Z,1,3,,,,,,4,4,3,7.333333333333333,Non-Academic | Speech to Text | Slotfill,,,0.9500,11130,202,0.001791,"The session primarily involves non-academic advice and scheduling, with the bot appropriately responding using speech-to-text and slotfill modalities. There are no evident bot failures or user dissatisfaction, so the scores reflect good resolution and reliability with neutral user sentiment."
eaebe894-4037-42ef-95f6-6bdc180a2edd,2026-07-09T13:24:07.592Z,1,13,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,14702,349,0.002415,"The session is academic with multiple requests for practice questions, and the bot uses slotfill templates extensively. However, the bot fails to maintain context about the user's specified class and topic, and it pushes structured templates when direct answers or explanations would be more appropriate, leading to reduced goal resolution and user satisfaction."
3760f39b-9f2d-45cd-b0de-349ec7c2acad,2026-07-09T15:47:00.463Z,1,3,,,,,,1,1,1,2,Academic | Non-CBSE Board | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Completion Refusal | Correction Ignored,0.9500,10558,395,0.001821,"The session is academic with a non-CBSE board explicitly named by the user. The bot incorrectly pushed a CBSE TEST_PREP template which is out-of-scope, refused to fulfill the user's timetable customization request, and ignored the user's correction attempt. These multiple critical failures severely impacted goal resolution and reliability, with user implicit frustration evident."
3ddd0cf0-bde6-4195-a8cc-b946a84abd07,2026-07-09T15:30:44.266Z,30821791,10,,,,,,4,4,3,7.333333333333333,Non-Academic | Slotfill,,,0.9500,13311,208,0.002121,"The session is a personal daily routine planning conversation with no academic content, so Non-Academic applies. The bot uses slotfill templates but the user accepts them without rejection or correction, so no failure tags apply. The bot provides helpful, coherent responses and adapts to user inputs well, resulting in good goal resolution and reliability with neutral user sentiment."
3ef340c2-1730-46d3-b8b2-b0beb9ba9e57,2026-07-09T02:33:23.613Z,1,34,,,,,,3,3,5,7.333333333333333,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,16021,276,0.002569,"The conversation is an academic session focused on percentage calculations with multiple practice questions provided via slotfill templates. The bot's use of a structured TEST_PREP template was not aligned with the user's intent for direct explanations, resulting in an Unwanted Template Push issue. Overall, the session resolved the user's intent well with minor technical and content reliability limitations."
51566e8a-560e-41d2-a726-f8475f791f30,2026-07-09T04:07:07.471Z,30817514,3,,,,,,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10465,297,0.001748,"The bot correctly identified the academic context and provided test-prep templates for practice questions, but the user's last request was for a detailed explanation, not a test template. This mismatch triggered an unwanted template push failure. Overall, the session partially resolved user intent but failed to adapt to the change in request format."
c39d75e6-5c3b-40a5-82e5-aea26117f194,2026-07-09T15:35:08.846Z,1,10,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,13039,391,0.002190,"The session is academic with test-prep content but the bot misaligned its response format by pushing a TEST_PREP template when the user wanted direct explanations, causing user frustration and repeated corrections that the bot ignored. This led to moderate goal resolution and reliability issues, and clear user dissatisfaction."
f874515f-7a25-4e94-96c3-817a36e6fdd8,2026-07-09T15:50:15.129Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,10897,391,0.001869,"The bot incorrectly pushed a CBSE-specific TEST_PREP template despite the user explicitly stating a non-CBSE board and requesting chapter revision help, not practice questions. This mismatch caused both Unwanted Template Push and Level/Board Mismatch failures, lowering goal resolution and reliability. User sentiment is low due to implicit frustration from the mismatch and unsuitable response format."
1bfbf4e0-125c-4d77-8edf-f9cf6737a9d0,2026-07-09T15:37:07.691Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Class Mismatch,0.9800,10946,415,0.001891,"The session is academic focused on Hindi literature with a specific resource named and speech-to-text modality. The bot failed by pushing an out-of-scope Type: TEST_PREP template for science subjects instead of Hindi questions, causing an unwanted template push and class/subject mismatch. No user frustration or re-asks were present, so user sentiment is neutral."
1dbd52ad-8f26-4b53-907b-ac3695fa6f1a,2026-07-09T15:32:33.671Z,1,3,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,10790,359,0.001834,"The session is academic with a request for test prep questions for class 10 physics chapter light, but the bot responded with a test prep template for class 7 content, causing a class mismatch and an unwanted template push. There is no evidence of user frustration or repeated re-asks, so user sentiment is neutral. The technical and goal resolution scores are low due to the mismatch and inappropriate template push."
ca3d2b4a-ced0-48b7-a140-da4966210cbd,2026-07-09T14:55:52.337Z,30794636,7,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,11367,314,0.001893,"The conversation is academic with chemistry practice questions for class 11, and the bot used a TEST_PREP slotfill template. However, the user's intent was to get direct explanations for individual problems, not a practice test template, causing an unwanted template push. The answers provided are correct and clear, so no critical failures are present."
eff51eb7-7e4b-4bf4-a179-c5be5496aa9b,2026-07-09T14:02:48.823Z,30812382,24,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Image Gone Exception,0.9500,15410,412,0.002559,"The session is academic with multiple practice question requests and image uploads, but the bot misapplied a test-prep template when the user sought direct explanations, constituting an unwanted template push. Additionally, the bot failed to respond to a user turn with an image upload, causing an image gone exception. These critical issues lowered the goal resolution and technical reliability scores, with moderate user frustration reflected in the sentiment score."
54f63d56-1099-4557-84ed-5b6142af6090,2026-07-09T15:14:58.652Z,1,4,,,,,,2,2,2,4,Academic | Slotfill,,Unwanted Template Push,0.9500,11729,260,0.001915,"The session is academic and involves math exam preparation with slotfill template usage. However, the bot's use of a TEST_PREP template was inappropriate because the user sought explanations and concept help rather than mock questions, resulting in an unwanted template push. There are no other critical failures, but the mismatch lowers goal resolution and reliability scores and causes implicit user frustration."
98d90849-f266-4822-b71e-5b42943965e1,2026-07-09T13:09:21.263Z,1,28,,,,,,5,5,5,10,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,,0.9800,15546,320,0.002524,"The bot consistently provided accurate, helpful academic responses including detailed worksheet explanations and language support. It handled image uploads and speech-to-text inputs well, and used slotfill templates appropriately without user rejection or failure. There are no detected bot failures or user dissatisfaction."
