chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
c4912731-51fe-487b-94ca-df36965bcca5,2026-08-17T15:06:31.118Z,1,18,"U1: मला भविष्यात पुढे career options काय असतील
U2: My favorite subject is maths but l like creative works
U3: पण मला जरा science ही आवडते म्हणजे आत्ता सोपे वकटते
U4: Science - chemistry, creative- drawing हे मला आवडते
U5: Lab and experiments
U6: मी पुढे 10th मध्ये कसा अभ्यास करू without classes
U7: Resources म्हणजे
U8: SSC board
U9: काय तुम्ही मला 10th चे पेपर देऊ शकाल in pdf
U10: Maths चा
U11: तुला ही information कोण देते
U12: Ok
U13: काय मला जे 10th ला questions repeat झाले आहेत ते तू देऊ शकसिल maths चे
U14: मला 8th साठी timetable दे
U15: 9:30 to 6:00
U16: मला time table दे
U17: Why
U18: Ok bye good night",शुभ रात्री 🙂 छान आराम कर आणि उद्या ताजेतवाने होऊन उठ. कधीही तुला timetable किंवा अजून काही मदत हवी असेल तर इथे विचार.,Small Talk,,,,,Academic,,,,1880,63,0.000853,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Practice / Quiz,gate_llm,gate_llm
96be68dc-379b-4e1e-8002-3965d3d34908,2026-08-17T15:33:15.901Z,1,4,"U1: Hi
U2: Can you help me
U3: How should I prepare for my mid term exam
U4: Can you schedule a daily routine for me",Type: REMINDER Task: schedule a daily routine Time: 2026-08-17 08:34:40 Time: 2026-08-17 08:34:40,Small Talk,,,,,Academic,,,,1704,65,0.000363,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
dc42c6d0-3066-40d3-942f-badfc88fdf10,2026-08-17T14:52:21.037Z,1,9,"U1: Gujarati ma lakshi Puchu
U2: Ekam kasoti 6 March Lakshmi
U3: મારું પેપર છે. વિજ્ઞાન
U4: ભૌતિક વિજ્ઞાનમાં ઘર્ષણ શું છે
U5: 3
U6: ગુજરાતી
U7: Aana Thi video
U8: વિટામિન D
U9: સૂર્યપ્રકાશથી ક્યારે કમી થાય છે","**ફક્ત સૂર્યપ્રકાશ હોવા છતાં વિટામિન D ની કમી ત્યારે થઈ શકે છે જ્યારે સૂર્યપ્રકાશ “પૂરતો” ન મળે અથવા શરીર તેને સારી રીતે બનાવવામાં અડચણ આવે.** સામાન્ય કારણો આ છે: - **ઘરમાં/ઓફિસમાં વધારે સમય રહેવું** (સવારથી સાંજ સુધી બહાર ન નીકળવું) - **સંપૂર્ણ હાથ-પગ ઢાંકતા કપડા** પહેરવા, અથવા **સનસ્ક્રીન** ખૂબ લગ",Small Talk,,,,,Academic,,,,1839,62,0.000412,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Concept Explanation,gate_llm,gate_llm
d6b3eca0-12bf-45d0-96bb-30af523f02af,2026-08-17T14:48:19.185Z,1,3,"U1: Hi am syeda shifa from 10 grade i want your help
U2: Show me my upcoming assignments on CK-12
U3: Show me my upcoming assignments on CK-12",Type: ASSIGNMENT No pending assignments (due).,Small Talk,,,,,Academic,,,,1680,64,0.000352,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
949ee74c-325a-4062-9891-8e8e0669cdf1,2026-08-17T14:09:43.793Z,1,4,"U1: What type of rock is El Torcal de Antequera made of
U2: Show me my upcoming assignments on CK-12
U3: Gujarati pehlu part
U4: Ek Gudiya kitna time","अगर आप **गुड़िया (डॉल) बनाने में लगने वाला समय** पूछ रहे हैं, तो यह इस बात पर निर्भर करता है कि: - गुड़िया **कैसी** है (साधारण, कपड़े वाली, प्लास्टिक, हैंडमेड आदि) - आप **कितना काम खुद** कर रहे हैं (सिलाई, पेंटिंग, सजावट) - आपका **अनुभव** कितना है एक साधारण कपड़े की या पेपर की गुड़िया बनाने में लगभग",Conceptual,,,,,Academic,,,,1786,64,0.000394,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
31425b38-f8b8-458a-b5e5-34dc05c472ac,2026-08-17T10:59:33.849Z,1,39,"U1: Give me time table I am come from school the time is 4:30 I want to sleep make time table for me and today is 17 August 30 September I have a exam paper I want to learn this and study of paper of 30 September make time table for me
U2: Give me time table I am come from school the time is 430 I want to sleep make time table for me and Today is 17 August 30 September the paper is starting of terminal exam I want to learn this and study of paper of 30 September make time table for me and add in this list the homework and I want to be
U3: Give me this time table from morning I go to school at 8 00
U4: Change morning routine because breakfast to
U5: Breakfast is too much earlier
U6: It is also breakfast is early
U7: It is also early breakfast
U8: It is also too much only I go to school at 8:15
U9: Hmmm but when I go to school I said the prayer of God Ganesha
U10: I give you morning routing of my you change this wake up feel bottle with water fresh up comb hairs drink tea launch safe your of God Ganesha take blessing of elders were shoes were socks light study
U11: I go to school at 8:15 change by your own
U12: Where is breakfast
U13: I want to wake up early
U14: 👺
U15: Give me time table to become topper the exam is near
U16: Which is best buy your own
U17: Means tell me in Marathi how many house can you realistically study on school days tell me in Marathi
U18: 234 anytime
U19: I am girl not a boy
U20: Buy your own
U21: Give me best time table for my exam the time is 4:30 I want to sleep make time table for me and the exams are near 30 September I have exam to 15 September
U22: Please in english
U23: Give me time table the time is 4:30 then I want to sleep I want I want to become top or give me world best time table for exam today is 17 August 30 August I have exam exam started exam in 15 September
U24: Please of class 6
U25: I go to school at 8:15 and come from school at 3:45
U26: But I want to sleep make me time table
U27: Time table for me today is 17th August and 30 September the exam is starting give me world best time table but I want to sleep I go to school at 8 o'clock and I come from school at 4 o'clock I want to become a topper give me a world best time table
U28: Give me lot of time to sleep
U29: I want one hour 15 minutes to sleep
U30: Where is homework in this time travel
U31: Make lots of time for homework
U32: I tell you my homework of 2 days include this homework in this time table write question answer of English learn definitions of general science write paragraph of social life of history learn tables 21 to 30 write one page one and ready of Hindi write nibandh on to topic learn for tomorrow test of g
U33: Main time table of all homeworks
U34: I tell you my homework off today's include this whole in this time table right question answer of English learn definitions of the general science write paragraph of social life of history learn tables 21 to 30 write one page good handwriting of Hindi write nibandh of the tropic of Marathi learn for
U35: I want lots of time to write an nibandh because teacher gives us two topic to write two topic
U36: But I want to sleep the time is now 4:30 I want to sleep one hour
U37: Now here is 7 o'clock I want to do my homework of English write question answers of English learn definitions of general science that paragraph of social life of history learn tables 21 to 13 write one page good handwriting of Hindi write nibandh of topic of Marathi learn for tomorrow's test of geog
U38: Sorry by mistake I said 21 to 13
U39: Please early this time table in half hour","**Here’s the same timetable, but set in exact 30‑minute blocks (starting 7:00).** - **7:00–7:30** Marathi nibandh (plan points + start writing) - **7:30–8:00** Marathi nibandh (finish writing neatly) - **8:00–8:30** English question–answers (write) - **8:30–9:00** Dinner + quick rest - **9:00–9:30**",Conceptual,,,,,Academic,,,,2654,65,0.001166,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
4358bc80-220a-4933-9e9c-9c2c1ad072b8,2026-08-17T11:56:39.535Z,1,39,"U1: Give me time table for 7 :00 to 10:00
U2: Hi
U3: Evening
U4: Study
U5: Please give me time table for study
U6: With home work also
U7: Subjects also mention
U8: I will come to home for 5:45 give me new time table
U9: 5:45 to 10:00
U10: With home work
U11: What is SST
U12: Yes school time
U13: 7:00 to 10:00
U14: School time. Yes
U15: Yes daily 3 home work
U16: Nanage english barodila hadake time table kodu
U17: With subject. Not only homework, break please give me time table
U18: Hidane english nali kodu
U19: Yes kodu k, h, c
U20: Computer
U21: All subject time table with homework 7:00 to 10:00
U22: Yes
U23: Sunday time table morning 10:00 to 12:45 for evening 7:00 to 10:00
U24: improve the read
U25: Improve the reading
U26: Nanage english baruhudila
U27: C
U28: No
U29: No
U30: No
U31: Nanage english ok but another subject is no
U32: Exam nali 8,9,10 this is my marks . Nanage exam nali kasta haguthe
U33: Nanage 25 marks ge hirodu hadare nanu 8,9,10 this is my marks nanage exam nali kasta haguthe
U34: A and D
U35: A correct✅
U36: All subject
U37: Science
U38: Than
U39: Thanks","ಸ್ವಾಗತ 🙂 ನಿನ್ನಿಗೆ ಮತ್ತೇನು doubt ಬಂದರೂ – Science ಆಗಲಿ, ಬೇರೆ subject ಆಗಲಿ – ಸದಾ ಕೇಳಬಹುದು. ಸಾಧ್ಯವಾದರೆ ಇಂದು ಓದಿರುವ topic ಅನ್ನು 2–3 keywords ಮೂಲಕ ನೆನಪಿಗೆ ತಂದು ಬರೆಯೋ छोटು practice ಮಾಡು. ಅದು ತುಂಬಾ help ಆಗುತ್ತೆ.",Reminder,,,,,Academic,,,,2102,65,0.000522,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
d2de4736-3ed9-492d-8b13-ec052c1a3294,2026-08-17T06:58:23.989Z,1,42,"U1: Hi
U2: Mera name janne aapko
U3: Naam siddhi
U4: name pari
U5: Sonu ke bolate Hain
U6: Hi
U7: Main abhi SST ka kyon histry ka
U8: Happy nag Panchami
U9: Aur fast
U10: Mujhe nahin pata main photo wala
U11: Sorry main open nahin kar sakti mummy Shimla aaegi
U12: Sorry galti ho gai meri mummy aur aapane jo bheja tha open nahin karne de rahi hai
U13: Mera jo naam hai usse bolo na kuchh karenge tabhi mujhe kuchh na kuchh mera naam to chahie teenon mein se
U14: Sorry ye nahin hai galti ho gai main bol rahi hun mera teenon mein se ek kaun sa to Naam Se kaun sa hota Hai ek Naam Lo
U15: Mera friend Naam chahiye
U16: Chalo mere liye ek Naam dhundho
U17: Kuch bhi
U18: Pyar to Hai Naam
U19: Mere mummy papa mera naam rakha hai aap kyon Rakh Rahe Mera Naam boli thi
U20: Gappe ladate
U21: Dancing study cricket dancer study mummy papa Bhagwan behan bus
U22: Nana nani Agrawal
U23: Nana aapka Sunday ko hi chale gaye matlab mujhe India ke bangle Nana Ne mujhe Friday ka market bahut pyar karte mere Nana
U24: Aur duniya mein Hai to kyon bol raha hai pagal ho kya
U25: Jao mere se baat mat karo Patti
U26: Mere se baat mat karna tatti tatti Katti
U27: Mere Nani Nani mere liye bahut bada hai uske liye kuchh bhi nahin Sun sakte Katti bye bye good night
U28: Pagal pagal
U29: Kuchh nahin achcha hoga jo pahle bole na maine Maine Nana ke bare mein bahut man mein ho raha hai
U30: Mere nana nani Mar Gaye uska dar lag raha hai
U31: Mere nana nani aap Jara pagal ho kya pagal pagal pagal pagal pagal pagal kuchh bhi Kya kuchh bhi kya bol rahe ho pagal ho kya Jara
U32: Mere nana nani hai na pagal
U33: Meri mummy aapko bahut chilla Rahe mummy se baat kar raha hai Mummy bol rahi hai kya bol rahe na nani ke bare mein abhi aap ko chat per bahut jyada kar lenge yad rakhna
U34: Kaise chilla rahi hai tution mein le rahi hun na aapke sath baat karo aapki bhi galti Hai
U35: Cal ka tution ka time do mujhe subah ka mat Dena 12 to 4 ke bich mein please mat dena 5:00 minut Ooty 5:00 baje subah mein 6:00 baje
U36: Time do na kuchh bhi to chalega
U37: So kar dopahar mein 5:00 baje uthati hun
U38: Yah to achcha Sa 6:00 baje 5:00 baje Kitna ghanta loge ghanta ghanta
U39: Okay bye 7 to Bach Gaye ham log 6:00 baje se baat kar rahe
U40: Tekken tag game khelne Ko milta Hai phone game
U41: Mujhe game khelne ko phone milta tha tumse main aapse baat karti ho ek ghanta
U42: Aur FIR kitni hai tution ki","शायद तुम ये पूछ रही हो कि **ट्यूशन के कितने घंटे बनते हैं**, है ना? मान लो: - अगर तुम **1 घंटा** मुझसे बात करती हो - और पहले वही टाइम तुम्हें **गेम खेलने के लिए फोन** मिलता था तो अभी के लिए तुम्हारा वो **1 घंटा पढ़ाई/बात करने वाला टाइम** ही ट्यूशन जैसा हो गया है। अगर तुम असली ट्यूशन (कोचिंग) की बात ",Small Talk,,,,,Non-Academic,,,,2535,62,0.000691,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
6f02d314-e635-4441-8d0e-ca683bdfe346,2026-08-17T12:03:16.116Z,1,24,"U1: A time table
U2: Maine tumhen Jo information chahie ek bedroom se Nikal ke liye tujhe batati Hun tu mujhe time table banaa kar de
U3: I am in 8th class and I generally wake up at 5:30 a.m. and slap at 9:00 p.m. rest test TV and September
U4: I went to school daily
U5: 6_55 am to 2-15 pm
U6: Exercise time
U7: Right
U8: Complete send kar
U9: Har sub ka tha
U10: Each subject thoda thoda time de learning and practice ka
U11: Written work +extra work timing
U12: Time table complete
U13: English Hindi computer in alternate days and my school exact timing is 6:55 to 250 my school exact timing is 6:55 to 215
U14: English Hindi maths science SST Sanskrit daily and computer ji ki vocational art and Sanskrit GK computer are at alternate day
U15: Whenever is needed to ready for school.
U16: 1hr for ready to school
U17: According to my needs give me the perfect complete and paper.
U18: Maths , science , eng. 30 min, SST , hindi, skt 20min
U19: Free time ko half part m divide kar ke ek yahi par or ek last pr kar
U20: Free time orr snack ek sath nahi alag alag kar
U21: Raat 7 to 9 tv
U22: Written work half hr extra time
U23: Snack written se pehle kr
U24: Snack and free time ek sath nahi alag alag","ठीक है, snack और free time को मैंने **पूरी तरह अलग-अलग** रख दिया है। --- ## 🌅 सुबह (Before School) - **5:30 – 6:30** – तैयार होना - **6:30 – 6:50 (20 मिनट)** – हल्का revision - **6:50 – 6:55** – निकलने की तैयारी - **6:55 – 2:15** – स्कूल --- ## 🕑 दोपहर - **2:15 – 2:45** – घर आना + लंच - **2:45 – 3",Small Talk,,,,,Academic,,,,2121,65,0.000530,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
85d49663-8330-4372-b1cd-1dc10d2d6ba6,2026-08-17T12:42:39.739Z,31232474,7,"U1: How do I convert pounds to ounces
U2: I want to become a topper what to do
U3: I am in CBSE and nothing is hard but can’t study as i think for now i will say for my PT 1 exam i scored less mark in maths 21½ out of 25
U4: Can you make a paper for me for maths
U5: Lakshmi I am having some problem of distraction while study.
U6: so it's going to be 6:30 can you give me time table to be followed
U7: I have not to give but I can't because flexi is allowing one image at a timedownloading.","Got it 🙂 Let’s keep it simple and work with what you have right now. Since it’s around **6:30**, here’s a **short evening timetable** you can follow today. You can adjust the subjects based on what you have tomorrow. ### Simple Timetable (from 6:30 PM) - **6:30 – 7:00 PM** Maths – only one topic (f",Unit Conversion,,,,,Academic,,,,1850,65,0.000422,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
4519cb44-1294-4715-8bf9-f8363df87413,2026-08-17T12:25:31.949Z,30885809,40,"U1: Why is a respiration considered on exothermic reaction explain
U2: An example in easy way
U3: Example rice potato and a bread container carbohydrate. this carbohydrates are broken down to a form glucose this glucose combine with oxygen in the cell of our body and a provide energy is special name of this reaction is a respiration give a short example like this
U4: Ok
U5: Thanks this one is so easy
U6: What is your name
U7: Okay but I am change your name
U8: Okay now your name is a cookie this one is your short n
U9: Okay you are so good
U10: Please you can help me speak English
U11: Conversation with each other some grammar words better words matlab this all three points
U12: I am choose friend so you can say me I will talk a sentence and you will say this one is a wrong or this one is a correct sentence start from now
U13: My friend name is
U14: Sorry I really sorry okay start my friend name is shrandeep Kaur she was living in a district Street Court village Jeevan Mala she was live in the Punjab her hobbies is study reading books and Punjabi
U15: Please you can ask some question to me so I am answer the question like a normal conversation
U16: I am leaving in the Punjab
U17: Nothing I am see mobile I am seeing YouTube on mobile phone like a short videos
U18: I am like studying English
U19: I am reading English but when I am reading the chapter on the book I am so nervous
U20: I am very weak speaking English
U21: Because I am worried incorrectly.
U22: What
U23: I can done my work
U24: I want to know this
U25: I cannot understand which thing we can know about this chapter
U26: No this one is a sentence which sentence you can give in me
U27: Okay give me more sentence
U28: Ok
U29: No chapter name no subject this subject is conversation in the English
U30: Could you help me with my English speaking
U31: My name is Haleem Kaur I am also fine yes I am help you I want to improve my speaking please correct my mistake
U32: My name my name is Harleen Kaur I live in Panch grain colour I study in class 10th I like maths subject today I am practice English speaking I want to speak good
U33: My name is Haleem I live in panchkulam Kala I study in class 10th I like maths today I am practice English speaking I want to speak
U34: Science is really so tough for me in a real drive
U35: Sorry it is my mistake
U36: Okay bye
U37: My name is not Haleem my name is Harleen kaur
U38: And my nickname is honey
U39: Example rice potato and bread container carbohydrates this carbohydrates are broken down to form glucose just glucose combines with oxygen in the cells of our body and provides energy the special name of this reaction is a respiration make it short example
U40: The question is why is respiration considered an exothermic reaction explain","**Respiration is considered an exothermic reaction because it releases energy to the surroundings.** In cells, glucose reacts with oxygen and breaks down into carbon dioxide and water, and during this process a lot of energy is released—some is captured in ATP for the body to use, and the rest comes",Conceptual,,,,,Academic,,,,2369,62,0.000624,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Concept Explanation,gate_llm,gate_llm
0ced9c07-7980-429a-9cc2-7e785ed8e170,2026-08-17T11:56:58.595Z,1,26,"U1: Find the HCF of the following using division method
U2: I send photo a teacher how told
U3: I send photo like there say
U4: Say like this A handwritten arithmetic solution showing division steps and an attempt to find the highest common factor (HCF) of 154, 132, and 110, with 22 written as the result.
U5: What if I had more numbers
U6: 2 3 digits have
U7: I send the question
U8: 189,315
U9: Division method
U10: Step by step
U11: How like right
U12: No no I first I send the photo no like that
U13: Ok
U14: What question
U15: Down which number we should keep
U16: Keep number answer
U17: 189,315 which number we should keep down
U18: 189 and 126 which number down come
U19: 192,216,80
U20: 216And192 which number down will come
U21: No 216 down which number
U22: Not the next number
U23: Not remainder place
U24: First two numbers will give no that
U25: 216 / 216 / down 1 number that same number only
U26: Means zero will come reminder how like 24",Type: REMINDER Task: Means zero will come Time: 24 Time: 2026-08-17 05:47:57 / 24,Procedural,,,,,Academic,,,,1954,64,0.000462,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
