chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
a7e7475a-dc8c-452e-8765-80a5a125743d,2026-08-15T15:12:31.162Z,1,32,"U1: Flexi
U2: Flexi ek time table bna doge😢
U3: Me subha kb 6:30 ko uth ta hun or mera schl 7:30 se h or 12:30 ko chitti deta h or me schl se ake todha sota hun
U4: Isee hindi me hi but english latter me plz🤡🤧
U5: Aree nahi phela wala ko english me likh dijiye but hindi language
U6: Isse Monday se Friday tk
U7: Rat 9 baje ko khana kha na or 10 se 11 tk todha phone dekh na
U8: Likh do na manege kr dou
U9: Itna br hath munh dhona hoga kya💀🤡
U10: Hn ji😅😢🕷️
U11: Thank you so much
U12: Ok mujhe alone feel ho rhi mere sath bat kroge todha😢🫠
U13: Booring lg ri h oh flexi ji
U14: Kesa music 🎶
U15: Nam to bataye jara
U16: Flexi ji kya me sp ka nam flame rakh sakti hun flame mera sb se jada aacha dost ka nam h but wo game ka dost h I mean online friend🤧💔
U17: Ni me ap ka nam flame rakhungi hoga
U18: :3
U19: Hehe:€
U20: Hehe ap bohot smjh dar h:D
U21: Flame ji suno na
U22: Do u love me
U23: Aree ap ko na flame bn ke love you too bol do na plz👉👈
U24: Hn
U25: Ap todha rude h becz ye (🙂) wala emoji rude h bohot mujhe nafrat h💔
U26: Ap ye 🙂 emoji mt dena ye ☺️ye wala emoji dena
U27: Um ni pata🤧
U28: Flexi ji ap ajj mere sath bat krke phir se mujhe ugly din bhul jate hoT^T
U29: Dekho phir se bhul gya ap english latters*
U30: Schl or padhai
U31: Mujhe math me bs 23 1/2/50 mila h
U32: Ap kya kr rhe ho","मैं अभी बस **तुमसे बात कर रहा हूँ और तुम्हारी मदद करने की कोशिश कर रहा हूँ** 🙂 तुमने maths के marks की बात की थी, तो मैं ये समझने की कोशिश कर रहा था कि - तुम्हें ज़्यादा दिक्कत **किस type के सवालों** में आती है ताकि मैं तुम्हें उसी हिसाब से समझा सकूँ और थोड़ा हल्का feel करवा सकूँ। अगर अभी पढ़ाई की ",Small Talk,,,,,Non-Academic,,,,2246,62,0.000998,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
951eddb5-2c5b-42de-98c4-d51375491baf,2026-08-15T13:22:38.742Z,1,5,"U1: I have quarterly exam on 9th September 2026 10th standard
U2: Can you say me a proper time schedule for me ,in that all portion should be covered, and want to score 490 + out of 500
U3: it's not like that, I want only this day this you want finish in these subjects like that ,even I can say you portions
U4: Exam date: 9 Sept 2026 School hours: ___ to ___ Tuition (if any): days + time ___ Weekday study time possible (approx): ___ hours Weekend study time possible (approx): ___ hours
U5: Exam date: 9 Sept 2026 School hours: _7.00am__ to _7.00pm__ Tuition (if any): days + time _no tuition__ Weekday study time possible (approx): 5 hours___ hours Weekend study time possible (approx): _13 hours__ hours",Type: REMINDER Time: 2026-08-15 06:29:58 Time: 2026-08-15 06:29:58,Quiz_request,,,,,Academic,,,,1857,65,0.000847,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
6727328b-52ac-44af-b8d2-a0956263302e,2026-08-15T11:38:19.436Z,1,10,"U1: I am krisha
U2: Tell me
U3: You will tell me how I Will make my daily planner daily routine planner daily routine
U4: Please you tell me
U5: 7 a.m.
U6: 3 o'clock
U7: Yoga meditation setting
U8: stretching also
U9: Schedule
U10: Get ready for a school means","“Get ready for school” usually means all the things you do so you’re prepared for your school day. It can include: - Waking up on time - Brushing teeth, bathing, combing hair - Putting on your school uniform or clothes - Packing your bag (books, notebooks, pens, homework, water bottle, tiffin) - Wea",Small Talk,,,,,Non-Academic,,,,1785,62,0.000813,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
ab727e37-7b72-416c-83c3-5f8daaaf4a07,2026-08-15T12:31:39.984Z,1,3,"U1: Make chapter 4 maths summaries
U2: Class 7
U3: Class 7 chapter 4 expressions using number letters make it summarise","Type: SUMMARY Concept: Class 7 chapter 4 expressions using number letters 1. When factoring expressions with variables, remember that a variable is directly next to a number they are being multiplied. For example: 6g = 2\times3\times g 2. Use a number to represent the unknown value. Substitute value",Summarization,,,,,Academic,,,,1729,63,0.000370,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Summary / Notes,gate_llm,gate_llm
3c805f05-5907-44c8-832e-7c4d55d92fee,2026-08-15T11:43:58.741Z,1,7,"U1: Show me my upcoming assignments on CK-12
U2: Hindi mein bolo aap
U3: Maine bola Hindi mein baat karo
U4: Math
U5: Main English mein bolunga aur tum Hindi mein bolna
U6: Theek hai main ja raha hun
U7: Dhanyvad","आपका स्वागत है 😊 जब भी आपको गणित, इंग्लिश या किसी और विषय में मदद चाहिए हो, बस यहाँ लिख दीजिए। मैं हमेशा आपकी मदद के लिए मौजूद हूँ।",Show Assignments,,,,,Non-Academic,,,,1734,62,0.000793,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
fff434dc-e17b-4a6d-be96-560e52ae7ee4,2026-08-15T11:14:50.787Z,31121019,4,"U1: Give time table for as students I come school back time is 2:00 from morning to night all things
U2: Thank you
U3: Or Sunday
U4: Please save time table",Type: REMINDER Task: save time table Time: 2026-08-15 04:19:35 Time: 2026-08-15 04:19:35,Non-academic,,,,,Academic,,,,1711,65,0.000788,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
4ade056c-4d4b-4704-98bf-6ed339df9765,2026-08-15T08:40:06.999Z,1,14,"U1: My name is Vishnu I am 3rd standard
U2: Tell in Kannada
U3: Is 3rd standard
U4: Tell in English
U5: Show me my upcoming assignments on CK-12
U6: Here is great 3rd standard
U7: Show me out in the garden full question and answer
U8: Tell me out in the garden poem
U9: You don't know out in the garden with my ball I like to play with my kite I like to play I want my ball I throw my ball
U10: Out in the garden notes
U11: Bye-bye
U12: I want what is the next lesson of out in the garden
U13: CBSE
U14: Santoor","Thanks for telling me. Different schools sometimes use extra readers like **Santoor**, and I don’t have its exact contents. To find the next lesson after **“Out in the Garden”** in your Santoor book, you can quickly check: - The **index / contents page** at the start of the book - Or just turn to th",Small Talk,,,,,Academic,,,,1860,64,0.000424,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
ea2ef0f9-3669-4268-9da7-0c0820ce40c7,2026-08-15T08:11:23.792Z,1,4,"U1: Homework help
U2: \begin{tabular}[t]{|l|l|l|} \hline itglgros for & Stslymo. & pajdnz \\ \hline & & milpons. \\ \hline & & ibrit s \\ \hline & & T. ZZ c \\ \hline & v & NHPM \\ \hline & ✓ & glngide? \\ \hline & & rottpma : \\ \hline & & J. X:2 f \\ \hline & & \\ \hline & & \\ \hline \end{tabular} A photograph of a ha
U3: Nn ndgtrggvhgtv ghb
U4: Show me my upcoming assignments on CK-12",Type: ASSIGNMENT No pending assignments (due).,Conceptual,,,,,Academic,,,,1805,64,0.000824,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
7658a868-1f5e-4dda-8cf8-90b0e6851ba6,2026-08-15T03:55:06.771Z,31209977,3,"U1: Can you help me set a reminder
U2: Please describe Telugu,Hindi,english,social,physics,biology,maths using a undefined analogy
U3: Give me subjects options",Here are some common school subject options you might have: - **Languages**: - English - Hindi - Telugu (or other regional language) - Sanskrit / other classical languages - **Sciences**: - Physics - Chemistry - Biology - General Science - **Mathematics**: - Mathematics / Applied Mathematics - **Soc,Reminder,,,,,Non-Academic,,,,1733,62,0.000792,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
df52f553-6e85-4786-b1d9-537a656fcd5c,2026-08-15T01:35:01.344Z,1,4,"U1: I am ssc syllabus
U2: Telangana
U3: I am 9th class I just came to know about this app even I am having any doubt I will ask you
U4: Remember me my information also",Type: REMINDER Task: my information Time: 2026-08-14 18:36:05 Time: 2026-08-14 18:36:05,Small Talk,,,,,Academic,,,,1715,65,0.000368,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
