"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"c215ec01-8b2e-4949-8bf5-2fdc2a8ce334","6/6/2026, 11:20:04 PM","1","8","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0ecce33c-27ae-4396-b0ca-0e43daca7dcd","6/6/2026, 11:11:30 PM","1","14","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f4245160-8e73-4826-b75d-ba74fd19608d","6/6/2026, 8:00:40 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: read ECONNRESET"
"ad50df6a-50a6-41cf-b571-78df7a8572ad","6/6/2026, 6:36:56 PM","30496766","13","1","1","1","1","Image Upload | Speech to Text | Slotfill","Error","Slotfill | Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"890d05dd-38ea-413e-97ad-e73be60354f9","6/6/2026, 8:28:19 PM","30508508","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"16cb0d87-896f-4c3a-bb72-8ece0450b5b6","6/6/2026, 9:58:10 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"471fa831-2c7a-48f4-bf36-3b92ab426a9d","6/6/2026, 7:15:55 PM","1","22","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"93beddbe-01f6-477a-9d81-b0c2ec9f35d3","6/6/2026, 10:06:54 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"df3b4a5c-7312-4400-b384-b4d8adcfe86d","6/6/2026, 10:05:39 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f3532c4e-fbca-4403-9fa5-14d0733d8b89","6/6/2026, 9:50:42 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6e437f54-bf76-46f0-83be-57ab31769a5d","6/6/2026, 9:39:14 PM","1","3","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0e8158fd-3438-4094-8469-66df6f708054","6/6/2026, 9:35:32 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3fd92d0e-cef6-435b-82b9-b9c7120404e4","6/6/2026, 9:26:48 PM","1","5","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e6c316f6-f25d-41eb-ad7b-559a59c78d97","6/6/2026, 9:23:13 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6315544-c462-4fe6-b106-5a508a2e4604","6/6/2026, 7:43:31 PM","30508182","12","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4852d175-7d58-4a99-a97b-13db7f2259cc","6/6/2026, 8:12:00 PM","30341452","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d3ac3fc3-5883-4570-94d6-ae356595b0c4","6/6/2026, 9:08:17 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"eb890d22-d8a5-4683-befd-1c22c648953f","6/6/2026, 9:06:47 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f25b9cf6-eef7-467c-8ac4-c0c4c9dd7ec4","6/6/2026, 10:59:09 AM","30485250","37","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ab67557d-fe4c-4c0e-a0ed-5b7b6b3511bc","6/6/2026, 9:00:47 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9bab7401-af4c-44fc-8a25-c21c9b49481f","6/6/2026, 8:49:41 PM","30508661","9","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"16260261-92f2-481c-a200-a15fdac23cdd","6/6/2026, 8:54:53 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b0247487-010f-4b93-9012-48527167d405","6/6/2026, 5:01:11 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"44c99d51-ad02-4432-a5cb-c5df829f2b12","6/6/2026, 8:46:18 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b7ed902f-0949-421b-86ea-6a239099b3c2","6/6/2026, 2:35:05 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ebe8e468-f754-426b-bb41-942a8d536d79","6/6/2026, 8:39:42 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"341c4894-913a-4de6-8d7f-4ff153ccb44e","6/6/2026, 8:37:41 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bb84fd8a-b188-42f3-886d-b5b47776e4a9","6/6/2026, 8:17:30 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b89b8101-098c-41ef-a709-36009e2b41b5","6/6/2026, 8:06:30 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9b8755bb-7274-4d78-a94d-94628a0e871a","6/6/2026, 4:44:00 PM","1","8","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6687c111-96c2-4cfe-8231-597ca53871c3","6/6/2026, 8:06:50 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"84dd4941-de3a-4948-a2ff-edbbdcdf5f74","6/6/2026, 8:04:20 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e5c2d91c-d754-49f6-814c-5fb069ece616","6/6/2026, 5:23:24 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bb2fd855-068a-41ba-83e3-ecc37432fdc3","6/6/2026, 10:19:46 AM","1","15","1","1","1","1","Image Upload | Speech to Text | Slotfill","Error","Slotfill | Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"27cc0d87-2698-4f81-b02a-962c878871b4","6/6/2026, 7:56:51 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a162ad80-d8d8-44a9-9c05-599b0b0af658","6/6/2026, 7:31:13 PM","1","23","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"001a09e1-00ef-40a8-84c9-0f30f0efb414","6/6/2026, 5:02:38 PM","30448700","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c4c77785-b25a-4a4a-b53e-96e3b324d106","6/6/2026, 7:45:55 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4f921e15-fcc7-4696-a515-e27aa530e5d0","6/6/2026, 7:34:52 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"dc2a8458-9352-4f41-a295-9e9dde6bb563","6/6/2026, 6:21:47 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c0af112a-9244-4353-9365-f9b5d9c6a5e8","6/6/2026, 7:27:03 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e428c9d2-b5d5-4880-80f8-1ba09d24c2a3","6/6/2026, 7:33:16 PM","1","4","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f96e8172-f2f3-4ce3-9df5-c6d7fa99e3ab","6/6/2026, 7:26:31 PM","1","8","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0beaccbc-b171-41df-9d2f-1118e2e877ac","6/6/2026, 11:21:02 AM","1","25","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a351b86b-e245-409b-a71c-dfa28a060c7e","6/6/2026, 7:30:01 PM","30479023","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d5b424e0-ec8e-4d8f-90c7-1e87391e1d38","6/6/2026, 1:52:17 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3e177aeb-8582-4404-a5a1-25e0174e9d2d","6/6/2026, 7:15:56 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4965ff81-ea1a-45cd-99bc-3ba743fd7d1e","6/6/2026, 7:22:07 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"414b29c0-3bf8-488e-a6fe-a5d76ccee191","6/6/2026, 7:15:52 PM","30507934","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a24c3e13-6bd9-4b0d-acc1-ccee2bd66daf","6/6/2026, 6:54:58 PM","1","14","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7f544d72-6d77-4c7d-96c2-fe3139854c22","6/6/2026, 7:08:11 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0b2bd249-5b99-41cf-a0d1-bd03205b4c3b","6/6/2026, 6:57:42 PM","1","16","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bef29575-7e3b-448c-b7ea-24739b6852b4","6/6/2026, 6:36:38 PM","1","19","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c96cc5ae-0952-49cc-95a3-28c16253a6d3","6/6/2026, 6:49:53 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"896d1b10-c371-4d51-8839-0a6788a7290f","6/6/2026, 12:31:28 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a609156c-e6d1-420c-90c3-4a14585291b5","6/6/2026, 6:14:03 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"66c11855-1952-4f6e-b2bc-fa7395a49623","6/6/2026, 6:34:35 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"61467862-d80d-4c33-8249-395bbe829ee8","6/6/2026, 6:29:48 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7122962c-b9c8-4f87-a8b8-13b890adb785","6/6/2026, 6:33:21 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f107dd17-f6e4-4345-b486-a07ee5dda405","6/6/2026, 5:39:59 PM","1","23","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e73be12e-f574-4132-93f8-213e37bdd851","6/6/2026, 6:53:31 AM","1","15","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4a2656d2-6735-4e1d-91a7-fe6a7d9c6327","6/6/2026, 6:08:33 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ac920f68-e687-426b-aef6-5f49afbc81c3","6/6/2026, 6:03:08 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3740c932-0402-49b3-a328-837742a4d7d3","6/6/2026, 5:46:15 PM","30507330","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6947cb5-c87d-4e74-8d2e-661834197386","6/6/2026, 11:39:17 AM","1","56","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ff55e413-0cac-4186-ace3-fdf8ab5356a6","6/6/2026, 4:58:48 PM","1","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c159900f-b8b5-4b4f-839d-aa4c6cec4f12","6/6/2026, 5:52:55 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7b4ab7c9-7c98-433e-b5db-41ec2e3d7290","6/6/2026, 5:09:27 PM","1","15","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"41933445-264f-45ff-bcf2-e1f7f7918a67","6/6/2026, 5:44:06 PM","30495046","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3ebdd89b-2d5e-4d9d-b383-0ac50d93c191","6/6/2026, 4:14:36 PM","1","21","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"67e9da04-d0e3-4661-9a75-1fb1ee160302","6/6/2026, 5:41:48 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2cbc205f-aeb0-421d-a134-c7daa344c545","6/6/2026, 1:28:16 PM","1","19","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"04fb99bd-6e17-4af4-b017-d5d45c8a24ac","6/6/2026, 5:30:06 PM","1","7","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a7b551aa-30b6-45a1-96e8-f281f656d8a6","6/6/2026, 5:33:05 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b0379a62-ef7c-4cac-a053-d7ce91b0b33a","6/6/2026, 10:34:47 AM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b4359084-6ce6-4dcb-9c9d-a554eda83456","6/6/2026, 5:19:21 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"242bf7d4-5f6c-42ec-9948-987ac1b11e5d","6/6/2026, 4:54:59 PM","1","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d3710c34-65ee-4d58-ae96-890cbcb98f9c","6/6/2026, 5:05:14 PM","1","8","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"62a14a7b-3df1-4463-8c89-3c9c32faa6d3","6/6/2026, 8:04:14 AM","2","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"37b8867b-ea24-4def-a70b-7549e5eed0a3","6/6/2026, 5:42:43 AM","1","16","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f202c911-126e-4f3b-8eef-71ad4290d73f","6/6/2026, 5:02:39 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"df862bc5-88b3-4da1-b570-bbbce1fe0de7","6/6/2026, 5:00:28 PM","30496683","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"536b48a1-eb9e-4adc-8cc5-834c4212c587","6/6/2026, 4:50:54 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"24e4ba27-cc99-4ec4-bdee-8f687d07a76e","6/6/2026, 2:51:42 PM","1","38","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"321a95f7-717e-4a92-be16-d1bf9c0bb5f2","6/6/2026, 4:47:15 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ad952ec5-ffba-4d2f-a5ab-d211a1b6e5b6","6/6/2026, 4:35:00 PM","1","10","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"582e028f-be57-4c1e-8538-8967a1a7db63","6/6/2026, 4:17:27 PM","1","16","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"62a037db-26c4-4901-8aab-4093482656a1","6/6/2026, 4:35:05 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"271de320-64b3-4e9d-bee7-9b1d5fae5041","6/6/2026, 2:52:50 PM","1","8","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5ba4e46c-9f3a-4807-a403-a8259569da80","6/6/2026, 11:27:27 AM","1","8","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5561bf00-bf3d-4d35-aaa0-8bc53a02022e","6/6/2026, 12:51:30 PM","1","12","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d3166a38-9a25-4b6e-8fa9-8cd25db59954","6/6/2026, 3:50:23 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d57905c7-34c1-422d-8dc3-e0a1f7496329","6/6/2026, 3:05:28 PM","1","11","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"99e2f3a5-3adf-4868-9695-bd69dfd39147","6/6/2026, 4:15:58 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"491ca819-5c36-40ee-9991-e2f0f7cf3eec","6/6/2026, 2:59:35 PM","30469237","17","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4c1a6d35-288c-4c9c-b99f-7d767c9e12bf","6/6/2026, 2:59:31 PM","1","17","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4b4b6313-bd04-48b1-a11e-2e93f333d2e9","6/6/2026, 7:33:16 AM","30423140","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"dd6ae78a-7d51-43f0-9ac4-2ba1fced0802","6/6/2026, 3:42:33 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f6951a62-be5e-44af-a756-cacfdb834889","6/6/2026, 3:45:57 PM","1","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c74145a0-2314-42d8-b7a4-8a7826798074","6/6/2026, 3:15:39 PM","1","18","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a9d9fdc5-05f6-4408-9354-229ebb10495c","6/6/2026, 3:38:33 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d132689f-4adc-4488-bf98-69534383be0e","6/6/2026, 3:17:42 PM","29954263","10","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a2a34d29-a3a1-450e-852e-8fa2224fe6b5","6/6/2026, 3:16:40 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d4583854-da1e-4b16-9e87-35dcd42974aa","6/6/2026, 3:14:52 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7204e284-8388-4813-8d01-283dd60d71b5","6/6/2026, 3:18:17 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2baa0952-6dd9-4ba5-94e8-901376a4ae91","6/6/2026, 1:34:28 PM","1","11","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"18dd393a-e19a-4fd8-a17e-9e04413180d5","6/6/2026, 2:04:06 PM","1","25","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"db5e3322-5310-4992-a29f-81f4c945bb10","6/6/2026, 2:32:45 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"683c722d-929d-42b1-bc66-9a6b92905ecc","6/6/2026, 2:30:14 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4365c416-dfcd-4824-a1ac-c0845c40f070","6/6/2026, 1:45:36 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3244d9dc-a2fb-459b-8cc0-d7f1edf83e09","6/6/2026, 2:15:45 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"22b2bcf7-5580-4a3f-bedc-b877277ba890","6/6/2026, 2:12:15 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a1abfb37-6f88-4d53-8529-058ebc7a5df2","6/6/2026, 2:15:34 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"622ee5c6-e26c-4f00-868c-79ae64b0cb2f","6/6/2026, 2:14:30 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"830b6068-e694-4742-9750-5a32fbf9b58b","6/6/2026, 2:04:45 PM","1","5","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4aed0d98-3e28-47b1-a608-a8a1fbf99ef8","6/6/2026, 1:51:30 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"74eb7195-58a9-4f22-9b3a-cb57ead7b5ba","6/6/2026, 2:03:07 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9c50b4a1-bcb1-4ed9-984a-61efe4018f8d","6/6/2026, 2:02:47 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"08047c52-4e9a-4525-86f9-e7dbb40bbe65","6/6/2026, 1:54:01 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"eaae81e2-cfbf-4035-b0ca-ffa284c56353","6/6/2026, 1:37:13 PM","30505869","10","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0500485a-20b2-4397-b509-fbf7fe38994b","6/6/2026, 1:51:26 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"80721645-e024-480a-b105-f5bf61e23583","6/6/2026, 1:48:43 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cced693f-7733-44b5-ba41-0a3ca26ad6a9","6/6/2026, 1:15:19 PM","30278011","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6a3ef4dd-0f04-41ea-89c5-bd3a55396f17","6/6/2026, 8:35:28 AM","2","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a3b60568-89d0-4ad3-9ff3-ab73fad7893a","6/6/2026, 1:15:19 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"264c9c89-371f-4231-b7ca-d1fd78b08ca8","6/6/2026, 11:34:10 AM","30308579","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b606082c-7c46-44cf-badb-652a1ce9c310","6/6/2026, 10:59:49 AM","30418457","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d6eb9f03-1741-4e55-9ff1-f9cb36944e4e","6/6/2026, 11:21:47 AM","30337461","7","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bb2dd50d-7b19-4e0f-8adc-dd3e2d46e667","6/6/2026, 9:41:45 AM","1","12","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
