"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"6d8c38da-3870-4911-907d-bf05c69dbcbe","6/8/2026, 8:38:26 PM","1","11","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"85a6c36d-823e-4782-ad77-8133f46fcf04","6/8/2026, 9:45:14 PM","1","14","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"22291924-7f6b-4ee8-b28a-5912f9beba4f","6/8/2026, 10:07:27 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"54017235-fe60-4f56-aab2-3ea763f81746","6/8/2026, 9:53:52 PM","29396521","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"59aedc50-1659-4d7a-a07e-8ca77c593d32","6/8/2026, 10:04:18 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c60938c4-19bb-4311-880d-8f0f9272dc93","6/8/2026, 9:58:02 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c0d37ede-302f-4440-8dcf-55a9024c553d","6/8/2026, 8:11:20 PM","1","14","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b77c6e71-0706-419b-aa04-be349c4872fa","6/8/2026, 9:05:05 PM","1","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"da35da8c-f703-4b6e-9cdf-3a0e834d2ce7","6/8/2026, 8:07:07 PM","1","8","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"73b6c6cb-c3ac-4825-979b-fa106c9e9db4","6/8/2026, 9:38:27 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c4bed592-6c13-466f-8ecc-697ead357797","6/8/2026, 5:28:36 PM","1","89","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c37d4933-8e75-4544-bc90-b7fff9b6fb19","6/8/2026, 12:50:37 PM","30224927","28","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6af29ad2-cf75-466a-92cb-26167ba4c06e","6/8/2026, 9:27:37 PM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"71f8ec69-a5cd-47a3-90f7-2b335e51ccf6","6/8/2026, 9:19:54 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"055f75ed-886e-4b03-a011-c6985baaec53","6/8/2026, 9:24:44 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bb4b53a1-3d77-4ebe-9556-0e5ef362a979","6/8/2026, 8:16:23 PM","1","8","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3655f8d5-b4dd-4151-8fc2-6db0f106e0f9","6/8/2026, 9:15:55 PM","1","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0fa49caa-bf1f-4717-847e-12a73d00382a","6/8/2026, 8:32:37 PM","1","9","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"30a892b2-e1a9-4e7c-9a60-02fbd80be44a","6/8/2026, 6:58:41 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"8355a292-c3b1-4807-a0fb-5e6dc41b8ba8","6/8/2026, 9:40:42 AM","30496859","15","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3feb71e3-54c6-4c48-a9e8-0dcaad1998cc","6/8/2026, 9:08:30 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2a82936c-4ada-490a-940d-b8040f5c03a2","6/8/2026, 8:58:56 PM","30524304","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c5adb33d-d3d0-4505-8149-29abcf722c26","6/8/2026, 8:55:36 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"50339cc7-29ec-4f49-96c7-0419561ac32f","6/8/2026, 8:23:50 PM","1","4","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ea4823e3-a53e-4e91-9cc1-441435f684eb","6/8/2026, 12:25:03 PM","30506717","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1512a375-77e9-485f-b35e-473980461bf5","6/8/2026, 8:46:19 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9041d2bd-8df4-49f5-9144-fc6c51c999f9","6/8/2026, 8:36:15 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"79f9d718-0fe1-46c8-ac90-9a5e7e17b16f","6/8/2026, 8:01:15 PM","30355828","11","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e9388b57-3ae6-492c-a08d-faae7af9dff4","6/8/2026, 8:37:36 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e89c557f-63c6-430d-b305-67ea675d5021","6/8/2026, 8:22:03 PM","1","7","1","1","1","1","Image Upload | Speech to Text | Slotfill","Error","Slotfill | Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e7ef20c6-44b7-458a-b214-ab5beb6a08c7","6/8/2026, 8:00:28 PM","1","15","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bba09fa2-76a2-49f6-bb52-4e33f58014db","6/8/2026, 8:36:53 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c4c17b54-6221-4d2b-87b1-026e23e57f13","6/8/2026, 8:29:19 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4cca2aaf-fe4d-4291-bdf0-a34f3de243f3","6/8/2026, 8:08:19 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6fcd299-b850-4f9c-817b-657cc96802b4","6/8/2026, 8:26:57 PM","30525390","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f55c024f-a36d-49be-bdfe-875123cd2e34","6/8/2026, 8:23:45 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b693440d-7cf2-43a8-96c2-6e4ce8ac031c","6/8/2026, 8:15:25 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"43f7cc8e-6bef-4004-b80f-6f0ef8a2d0b9","6/8/2026, 8:18:13 PM","30525246","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6415cb4c-73d3-4a80-a46f-fcae430c4239","6/8/2026, 7:01:15 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"55b45b56-0aae-405d-841c-92f8ca06fe84","6/8/2026, 3:22:13 PM","1","9","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1666407d-fa11-42ec-b8b9-43581263ef4a","6/8/2026, 8:10:05 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b2ffd4d6-c429-4c59-8fea-69c5d19eddf3","6/8/2026, 4:04:52 PM","1","33","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7d452d95-b457-4e2b-bde4-506d6a12ace0","6/8/2026, 7:18:22 PM","1","31","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"41b3bf42-1a29-4955-a7c1-7eea9fcf64e1","6/8/2026, 8:00:09 PM","2","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9fee1604-88cd-49ae-b204-d5fd2c14c292","6/8/2026, 7:47:55 PM","2","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cdb34aba-674f-4cd3-a7b2-1f51df2401ba","6/8/2026, 7:50:30 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d3c2345b-be53-49c1-ad2e-e939121fbebb","6/8/2026, 6:35:31 PM","30226880","12","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5078d2cc-7fc2-4fe4-9ec4-a00cc26cdc36","6/8/2026, 7:49:17 PM","2","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"639049b8-58d9-4f8f-8719-7405084755d0","6/8/2026, 7:25:57 PM","1","6","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7070e383-c412-4243-8631-27069fffa3e2","6/8/2026, 7:44:39 PM","2","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2a0f8711-b1d2-47f3-8c3b-e27631388605","6/8/2026, 7:38:18 PM","2","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"dd6fbb88-5c2b-41f3-8943-7151d2ae35c6","6/8/2026, 7:27:32 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"99657b77-8dfc-4763-9d20-1d76c3440eab","6/8/2026, 7:22:55 PM","1","23","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c5d70db7-31a0-4ad8-9c1a-2cea3c6aca47","6/8/2026, 7:30:34 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b759e2be-c2c1-4ae5-8bb7-707d82b97ab9","6/8/2026, 7:26:39 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"08c2a8b6-be3c-466d-b195-e93c44806216","6/8/2026, 7:15:51 PM","2","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f80ebab7-e057-407d-9334-4f5d96e38894","6/8/2026, 7:16:56 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"685295a6-d95f-49a4-88cb-9dd35bb69cc5","6/8/2026, 7:15:35 PM","2","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"62e11332-7962-4dd8-ae3e-5dba84e4e8e8","6/8/2026, 7:14:05 PM","2","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bce09606-853a-4a6e-914e-74188be839b1","6/8/2026, 7:05:10 PM","30524364","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6010c8bc-d671-4252-9f5e-ac90fc0ae116","6/8/2026, 7:08:59 PM","1","1","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a3f2d0ef-f778-4014-aeb3-ab906c3ab923","6/8/2026, 7:07:20 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6a55a98e-72ce-42ab-85ef-1e2eaaf8d8bb","6/8/2026, 7:06:34 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"03ca8205-1331-45b6-938d-937ec6f3be85","6/8/2026, 7:03:06 PM","2","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9db23c4e-f1d1-48f5-a2b0-a492dff79a94","6/8/2026, 7:03:14 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"45f9de91-520e-4887-999b-dd24ff307198","6/8/2026, 8:50:00 AM","2","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"366d46f1-d727-4763-9b24-9f95e282f288","6/8/2026, 6:53:33 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cea2cf7f-6a68-40bb-8035-9cb568b618d3","6/8/2026, 6:51:19 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d7aa1d88-7677-40ff-b8ac-19b32cf83135","6/8/2026, 6:50:26 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9ff50f21-c961-44db-a502-dac6c087fdfb","6/8/2026, 6:39:30 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a62a95d3-ac50-4a76-bbae-bc7560200720","6/8/2026, 6:47:04 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a7372826-3728-4f25-bf71-6ad8070e23c3","6/8/2026, 6:14:06 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: read ECONNRESET"
"3ae773c1-0ed6-4835-9c4a-779395c0a5f4","6/8/2026, 12:22:32 PM","1","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"54fd2008-00d4-4718-ad8b-be9008f393b6","6/8/2026, 10:31:41 AM","1","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6a1e546c-50fc-45ae-b04d-d243b2d278ef","6/8/2026, 6:22:36 PM","1","5","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e54fa2af-a39a-4e4f-910f-307e0e63d1b1","6/8/2026, 6:37:05 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"51a7400e-6288-4115-8384-e656ca5b7ece","6/8/2026, 6:37:54 PM","1","3","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"536c64fb-8f05-4b00-b09e-77c7c9105790","6/8/2026, 6:37:53 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"fabb244e-c21f-4d79-8b46-c8dd176c961b","6/8/2026, 4:49:41 PM","30522874","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6e40e3e3-f8de-454c-897a-02ad96e34a5f","6/8/2026, 8:09:21 AM","1","28","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"6f145c1f-0b28-49aa-bac3-045d70383809","6/8/2026, 6:26:55 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"018734d8-c137-4df5-87eb-ec77dfa218c5","6/8/2026, 6:31:55 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5ba7ef09-8843-4516-9777-1b988488a909","6/8/2026, 6:20:32 PM","1","8","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ccf1bdbf-0c8d-4479-85e5-620c84e2cf03","6/8/2026, 5:42:42 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e8a22d03-a6d9-4b39-a016-c47c7699a5b4","6/8/2026, 6:27:10 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"895f96c9-9e5d-4529-a168-d5ab340f29a8","6/8/2026, 6:11:21 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"261744fa-5a00-44fe-be82-fee13a2ec568","6/8/2026, 9:04:58 AM","30519831","5","1","1","1","1","Image Upload | Slotfill","Error","Slotfill | Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"327619a3-12cc-4312-96ca-d6fd1c54292e","6/8/2026, 6:17:32 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c5f10e95-c9ce-4940-bab4-260697b088f8","6/8/2026, 6:09:43 PM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"51c4b90d-53be-4b89-bc20-b7dd155e2839","6/8/2026, 2:57:24 PM","1","26","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"8affe1a2-b8f0-4953-9b70-91e19d6e6d2b","6/8/2026, 5:59:58 PM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"33d28cae-3ec9-466a-908e-c130d2b459d4","6/8/2026, 6:01:59 PM","30442733","2","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9810e2f5-3a74-451b-a6c1-ad5179136950","6/8/2026, 5:57:18 PM","30523752","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f12e440e-7a0f-4ef5-8a71-5e39c06c8959","6/8/2026, 4:32:27 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"410d1ec6-b31c-4a2e-9802-a22d1884688e","6/8/2026, 5:52:39 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b736d275-1bcb-480c-b4de-4abef41fc6f7","6/8/2026, 5:46:52 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c52307f4-df15-4204-847c-d82374724052","6/8/2026, 5:49:30 PM","30495716","3","1","1","1","1","Slotfill","Error","Slotfill | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"74b53624-b25a-450a-a53d-1136734a70a6","6/8/2026, 5:33:25 PM","1","7","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d34d0fd1-6ccb-4c9b-b7f1-4f87944a9f50","6/8/2026, 5:37:38 PM","30523552","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4cad64e9-5a8e-47a2-ab4f-9c9153eebcd1","6/8/2026, 5:36:31 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d03747e2-2111-4fab-be5a-fef3d35abc1c","6/8/2026, 5:33:00 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"941d5e41-3644-43d3-aa42-e88bdef62031","6/8/2026, 5:14:18 PM","30508026","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2a7ef083-42d1-4ef1-9445-121b2d4b0de9","6/8/2026, 3:47:19 PM","29971131","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5332446b-0612-4b30-a864-7f392d6829b0","6/8/2026, 5:10:11 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6df0e46-e22e-456d-88a5-5db67ce3d54e","6/8/2026, 4:40:41 PM","30522715","6","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ecce67a9-0b65-4103-831f-3359e353f224","6/8/2026, 4:40:20 PM","1","14","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ea24bc56-114a-484d-94ac-4292348434b2","6/8/2026, 4:48:27 PM","1","9","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d904fd84-b7d4-4701-a964-c55fa887f844","6/8/2026, 4:57:01 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"439b511c-75f7-4347-9cb5-69ded703db3e","6/8/2026, 1:33:31 PM","1","14","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"63b21980-1b64-4697-a4b9-b80ca754260e","6/8/2026, 4:12:32 PM","1","17","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"9dd91b1c-54ea-40ab-a8a9-b985747b87b9","6/8/2026, 4:52:03 PM","30449241","8","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"faaaa7ed-4819-4a45-9f02-da2a49eaa2ef","6/8/2026, 4:24:43 PM","1","12","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"37963d29-c9ca-4242-ba34-3c1d88eb5f77","6/8/2026, 4:42:26 PM","29587684","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c18a9009-1e33-42b5-85a0-8c1776730876","6/8/2026, 2:39:00 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"38f339cb-85fc-42d1-9ca8-fb94d6078fef","6/8/2026, 4:20:41 PM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"11219cdb-cf84-47ce-82ac-e921362fcf48","6/8/2026, 4:27:23 PM","30522631","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2137aadc-c8c1-4a3e-99a7-2743a1082a54","6/8/2026, 2:29:43 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e09978e5-b800-4f72-95f8-dec7d397f910","6/8/2026, 4:03:00 PM","30522483","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"52fe9a06-a19b-4af7-b3a6-9072e26d3feb","6/8/2026, 4:20:43 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"763fbcfa-9340-45d7-b3e9-56e31a0af85f","6/8/2026, 4:15:53 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ab674887-48b1-4dfb-b2a9-a9f5be4ffb71","6/8/2026, 4:09:02 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ab8591bc-5a2a-49f5-9c6a-39a4eef30736","6/8/2026, 3:51:24 PM","1","6","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f791c35b-58d0-4856-bd7e-848b1f1933ba","6/8/2026, 2:29:05 PM","1","16","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"67845d9b-13d4-492a-9231-29a13b890e35","6/8/2026, 3:03:19 PM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"518f4712-75d4-4f17-b04c-2c8130fc72fc","6/8/2026, 2:47:37 PM","1","13","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a86cda99-d20b-4471-8b09-f38151cde1ce","6/8/2026, 2:52:34 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2baa872c-db78-4161-b4e4-4b86e43b9bed","6/8/2026, 1:41:01 PM","1","4","1","1","1","1","Speech to Text | Slotfill","Error","Slotfill | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
