"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"321439d7-6d84-4090-b9e6-723afe43ed73","6/3/2026, 3:03:36 PM","1","9","1","1","1","1","Image Upload | Speech to Text | Slotfill","Error","Slotfill | Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f4a1b84b-2f8b-4028-bf34-f7a43b2bc6e8","6/3/2026, 3:50:00 PM","1","10","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"673866e1-776d-4024-844a-9d966e9d34b0","6/3/2026, 4:01:04 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"cbfd505d-a050-4579-8d0f-35fcdb299abd","6/3/2026, 12:38:40 PM","1","25","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"bac01319-6af5-4dbf-9c31-a2eda03c85ac","6/3/2026, 3:54:37 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ac9d4ec9-6d0d-4dd7-8406-e9f22c04ea9b","6/3/2026, 1:57:26 PM","1","45","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0ac19d54-82d2-404c-98b7-bda0e20e56ba","6/3/2026, 3:34:11 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"fe56b8f1-6142-4465-9ba6-b7bcbdb171fd","6/3/2026, 2:53:40 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"11ead669-6c6f-41c6-a2b9-6f4f63dd7616","6/3/2026, 11:20:47 AM","1","46","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"af6e7710-1eb4-4ba4-86da-4cdc4625815d","6/3/2026, 3:25:28 PM","1","4","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"fc3b74b9-555f-418b-a561-51b07c6f0794","6/3/2026, 3:06:24 PM","1","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b868d660-4970-4aa1-ba50-1f0fda72f531","6/3/2026, 9:30:27 AM","1","22","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c4ce4e56-5e91-432f-9833-c88cffc92f1a","6/3/2026, 2:40:39 PM","1","18","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"12c1bb84-0f3e-455d-8fe7-02bdb33eea7b","6/3/2026, 2:46:52 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"7b033ac7-f9df-4ea6-b066-366d55d9d9a2","6/3/2026, 9:45:20 AM","2","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a367626a-8992-4f42-8147-a7aea991432f","6/3/2026, 2:34:24 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d8f950a9-a313-4210-b83a-f3ca3d7a30db","6/3/2026, 1:18:54 PM","1","11","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ecc082e8-6da9-4994-a865-921ac7e6b9fb","6/3/2026, 2:01:13 PM","30414686","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"65a82488-3400-4e64-8048-6b3f86edd820","6/3/2026, 2:11:56 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"583661d1-7c6f-4b8b-87c0-671a7cfc6248","6/3/2026, 7:46:11 AM","1","20","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b48a76ff-bb63-4f40-87ab-c7ad398a3013","6/3/2026, 11:58:39 AM","30182625","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"4bd695cd-dc34-4487-a0d4-8958b793bb27","6/3/2026, 1:55:48 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0f2aaeea-fd45-46c4-b3fd-4ed2c8f1d898","6/3/2026, 12:43:16 PM","30434679","17","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ae0c7569-94e6-4d48-a1cf-fe8e48bb6753","6/3/2026, 1:43:07 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"233510ce-c39a-4f86-b71c-e24da7847a9d","6/3/2026, 1:40:20 PM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"764231d8-19f2-4149-9a9e-4020d41f4604","6/3/2026, 12:51:22 PM","1","29","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"eb836f22-132f-49da-9aa7-e7138594e5c5","6/3/2026, 1:23:16 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5e1ea8de-13ad-4821-99d2-e6e99c90579f","6/3/2026, 12:52:32 PM","30475865","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e3b86201-3b88-4470-be38-66d133965b80","6/3/2026, 12:32:05 PM","1","10","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"62c0db57-4474-4af4-9685-f20940acddc6","6/3/2026, 12:33:55 PM","1","7","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5fd2af05-d473-4439-98f6-b70a2cbdb2db","6/3/2026, 12:33:30 PM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"ab5c74cc-85a1-4286-892c-5f3e18396d1a","6/3/2026, 12:09:02 PM","1","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"97310fd6-a74d-40a2-9672-3009c2e1f0d9","6/3/2026, 12:21:27 PM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6e3609c-b957-4ad5-b428-3f40c8cfd3d8","6/3/2026, 12:01:34 PM","1","12","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"127f6f3c-3eed-47e0-aa5f-389b81a86d4b","6/3/2026, 11:40:41 AM","30475553","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"40e3cf7e-46d0-4ede-8cda-fc729873a53a","6/3/2026, 11:26:42 AM","30475475","5","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f1579149-6ae7-4e40-a7ba-017a81bad824","6/3/2026, 11:53:55 AM","30475600","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3770d4b5-fea9-4f6c-b99e-f948505e0668","6/3/2026, 10:38:50 AM","1","4","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b4b7bb1b-4a3d-4dda-840e-20be28e3487b","6/3/2026, 9:47:57 AM","30466823","19","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"1c5cd8f8-8511-450f-b60e-ac2916f3cc92","6/3/2026, 10:25:37 AM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c7a49616-33fd-42ef-a0b0-5e09596c64e1","6/3/2026, 8:12:02 AM","30465927","7","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"eb235591-d418-402e-9112-c9317ed6d642","6/3/2026, 9:12:50 AM","1","31","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a816baa4-d238-418d-a0e9-7df49a504e10","6/3/2026, 9:37:36 AM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"5f0260d4-b8ef-4e12-9a17-340699c26e64","6/3/2026, 9:20:18 AM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b4dfa3f4-4efd-461d-89e1-b87bf4f7e447","6/3/2026, 8:58:48 AM","30463786","6","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2cf75797-126a-4a57-9c28-fd0551d28d9f","6/3/2026, 8:27:22 AM","2","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a3ce43fb-c9ae-43a8-8352-9ca486047644","6/3/2026, 7:28:02 AM","1","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"2e775cf1-f758-4e52-a3fe-ea3f26c30029","6/3/2026, 7:52:25 AM","29269080","10","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"e9c0338b-e9ec-475f-925f-49021bd746c9","6/3/2026, 7:43:36 AM","30467764","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b6d7bd5d-408d-435b-ace9-610a8c340270","6/3/2026, 7:36:34 AM","1","3","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"37679a4f-8d0d-43b6-bd89-897cb2710102","6/3/2026, 7:31:07 AM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3392b02b-f563-4f9e-b987-e45da6bf9ecc","6/3/2026, 7:34:15 AM","2","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0ad13bd4-eba7-459c-a65e-e818908d34d2","6/3/2026, 7:25:24 AM","2","3","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"a5c86965-1da0-41a3-acda-fa7f10fb63cd","6/3/2026, 7:28:45 AM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d0d36229-bec3-43b3-8068-16a2b0308639","6/3/2026, 6:55:57 AM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c8936fd5-0701-48a7-b831-012d8b24d937","6/3/2026, 6:08:16 AM","30458424","18","1","1","1","1","Image Upload | Speech to Text","Error","Image Upload | Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"c268cc6d-709f-4cd8-8688-ec03d209b535","6/3/2026, 6:22:01 AM","1","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"3349a0da-1440-4de3-8685-6df5e7d2ef2a","6/3/2026, 6:15:47 AM","2","3","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"f5e795c0-1b10-4387-9767-aff08f78160d","6/3/2026, 6:08:58 AM","1","6","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d7bca37a-0bb6-4ba9-83c8-613e70d5a8de","6/3/2026, 6:24:44 AM","1","3","1","1","1","1","Speech to Text","Error","Speech to Text | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"8dd2c368-3603-4db3-991c-3968af3a924f","6/3/2026, 5:47:11 AM","1","4","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"93fc8a6c-feba-4fd2-bd69-63893f9dd585","6/3/2026, 5:34:05 AM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"d4e18ddf-2488-4f74-bb7e-d811e77e3c22","6/3/2026, 12:16:36 AM","1","5","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"b0619518-f675-4e52-860a-3c09119dc565","6/3/2026, 1:17:56 AM","1","5","1","1","1","1","Image Upload","Error","Image Upload | Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"77aacc0d-347e-4c1d-a117-667be70cda7d","6/3/2026, 12:03:09 AM","2","10","1","1","1","1","","Error","Error","Error: connect ETIMEDOUT 172.66.0.243:443"
"0e91db28-491e-4ba4-b1de-657c3ad0b698","6/3/2026, 8:52:32 AM","30463562","13","1","1","1","2","Academic | Not Math/Science | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored","The session is academic with literature and math content, including speech-to-text and slotfill modalities. The bot pushed an out-of-scope TEST_PREP template when the user wanted direct guidance, causing an unwanted template push. The user also corrected the bot's phrasing multiple times without full resolution, indicating correction ignored. Overall, the session partially resolves user intent but with notable issues."
"4414b575-decd-49bc-8168-85cbc2c4afbb","6/3/2026, 7:38:52 PM","2","29","1","1","1","2","Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill","Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored","Slotfill | Speech to Text | Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored","The session is primarily an academic English learning conversation for a young student in class 5 or below, with speech-to-text and slotfill modalities. However, the bot incorrectly pushed a math test-prep template outside the valid scope, causing multiple critical failures including unwanted template push, level/board mismatch, class mismatch, and ignoring user corrections. User frustration is evident, resulting in low scores across all axes."
"452175df-9be6-4805-a708-2c05559840ff","6/3/2026, 8:45:35 AM","2","23","1","1","1","2","Academic | Not Math/Science | Slotfill","Unwanted Template Push | Correction Ignored","Slotfill | Unwanted Template Push | Correction Ignored","The session is academic with general knowledge content but the bot repeatedly pushed inappropriate TEST_PREP templates outside the valid scope, ignoring the user's corrections and requests for simple direct answers. This caused multiple critical failures, resulting in very low scores across all axes."
"113b4c1f-ab69-42d5-8504-81e35930bbe1","6/3/2026, 9:07:43 PM","30480109","22","1","1","1","2","Academic | Image Upload | Slotfill | Specific Named Resource","Completion Refusal | Unwanted Template Push | Correction Ignored | Context Handling Failure","Slotfill | Image Upload | Completion Refusal | Unwanted Template Push | Correction Ignored | Context Handling Failure | Specific Named Resource","The session is academic with specific chapter references and image uploads, but the bot repeatedly refuses to fulfill the user's request to solve all questions, citing learning goals. It also pushes inappropriate slotfill templates and ignores earlier stated context about class and chapter. The user re-asks multiple times without relief, indicating unresolved intent and frustration."
"a38d3609-4187-42d7-ba24-bcf9e1446d41","6/3/2026, 6:03:33 PM","30478196","8","1","1","1","2","Academic | Not Math/Science | Slotfill | Specific Named Resource","Unwanted Template Push | Completion Refusal | Correction Ignored","Slotfill | Unwanted Template Push | Completion Refusal | Correction Ignored | Specific Named Resource","The session is academic with a focus on political science practice questions from a named chapter. The bot refused to provide full answers citing learning goals and pushed an out-of-scope TEST_PREP template despite the user wanting direct answers, ignoring repeated user corrections. These failures significantly impacted goal resolution and user satisfaction."
"1ac379d7-ea8c-4d93-95be-7402bc563107","6/3/2026, 3:04:04 PM","2","81","1","1","1","2","Academic | Not Math/Science | Speech to Text | Slotfill","Unwanted Template Push | Correction Ignored | Context Handling Failure","Slotfill | Speech to Text | Unwanted Template Push | Correction Ignored | Context Handling Failure","The session is academic with a focus on Hindi and English language learning, involving speech-to-text and slotfill modalities. The bot repeatedly uses out-of-scope TEST_PREP templates, ignoring the user's explicit class and subject context, and fails to adapt after user corrections, resulting in multiple critical failures. User frustration is evident, reflected in a low user sentiment score."
