chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
777c3d5f-1bd9-47d7-8c6f-eaa2c04704f8,2026-07-28T14:20:41.708Z,1,8,Small Talk,NA,English,NON_ACADEMIC,Non-academic,5,5,5,10,Non-Academic | Slotfill,,,0.9800,11609,164,0.001840,"The conversation is a supportive, motivational chat about personal feelings and ranking, not academic study or homework help. The bot responds appropriately without any failures or misunderstandings, fully resolving the user's intent with no technical or content issues. User sentiment is positive at the end, indicating satisfaction."
d74d7e9b-bdc4-4a87-a8dc-dae601f2d24d,2026-07-28T14:41:30.398Z,1,3,Support,NA,English,SUPPORT,Non-academic,1,1,1,2,Academic | Specific Named Resource | Speech to Text | Slotfill,,Incorrect Answer | Unwanted Template Push | Correction Ignored,0.9500,10869,404,0.001873,"The session is academic with explicit references to NCERT chapter 2 and uses speech-to-text and slotfill modalities. The bot initially gave a summary of a different chapter and then repeated a slotfill summary that did not match the user’s corrected request, ignoring the correction. The use of slotfill was inappropriate as the user wanted a direct summary, resulting in multiple critical failures and low scores."
35476340-ccb3-489c-a6c8-7759289ab2e3,2026-07-28T14:18:29.167Z,30875830,3,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,1,1,2,2.6666666666666665,Academic | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,10600,311,0.001777,"The session is academic and involves a slotfill modality due to the bot's structured output. However, the bot failed to properly handle the user's partial timetable input and prematurely used a slotfill template instead of providing a direct study plan, leading to context handling failure and unwanted template push. These issues reduce goal resolution and technical reliability, with user sentiment showing implicit frustration."
33ec774d-0bf8-4a20-92f0-accace21b0b1,2026-07-28T11:21:10.861Z,1,3,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,2,2.6666666666666665,Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,10443,377,0.001793,"The bot fails to maintain context about the user's stated class and inappropriately uses a slotfill template for early primary homework help, which is out of scope. These issues reduce goal resolution and technical reliability, while the user sentiment indicates mild frustration due to repeated clarifications."
69a4d8c9-b72f-4d66-92d6-d6847ed3b488,2026-07-28T14:40:23.986Z,1,5,Small Talk,NA,English,NON_ACADEMIC,Non-academic,5,5,3,8.666666666666668,Academic | Class 5 and Below CBSE | Not Math/Science | Specific Named Resource | Slotfill,,,0.9500,11095,281,0.001833,"The bot correctly understands and responds to the user's academic context and class level without any failures. The session involves slotfill output but this is appropriate and not unwanted. There are no errors or context issues, and the user does not express frustration or correction."
9e09c7bc-5137-49e8-b27f-3b389a9048a7,2026-07-28T13:43:24.717Z,30812504,5,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,5,5,5,10,Academic | Not Math/Science | Image Upload | Slotfill,,,1.0000,11004,233,0.001790,"The bot correctly answered the user's academic geography questions and appropriately handled the image upload and slotfill reminder request without any failures. There were no errors, misunderstandings, or user dissatisfaction evident in the conversation."
ad70ef31-8e06-4c6c-8af2-972412967b9f,2026-07-28T14:12:22.008Z,1,8,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Correction Ignored | Completion Refusal | Unwanted Template Push,0.9500,12438,420,0.002118,"The session is academic with multiple modality tags and involves practice question requests. The bot refuses to create a full test paper, causing the user to re-ask and show implicit frustration, triggering Correction Ignored and Completion Refusal. The use of slotfill templates when the user wanted direct answers leads to Unwanted Template Push. These failures reduce all axis scores to low values."
29bb5283-8686-46dd-81e3-d26006c023a1,2026-07-28T13:43:34.893Z,1,6,Small Talk,NA,English,NON_ACADEMIC,Non-academic,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,11016,376,0.001878,"The session is academic with multiple modality tags and includes exam-style practice questions via slotfill. However, the use of Type: TEST_PREP slotfill was out-of-scope given the user's request context, constituting an Unwanted Template Push. There were no other critical failures, but the repeated reminders and slotfill lowered goal resolution and reliability scores, with mild implicit user frustration."
6cb328fa-fbb4-4dac-b9ae-5f268786da25,2026-07-28T13:30:16.428Z,30998424,15,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,5,5,3,8.666666666666668,Academic | Specific Named Resource | Slotfill,,,0.9500,13411,214,0.002140,The conversation is a coherent academic exam preparation session with no bot failures or technical issues. The bot appropriately uses slotfill templates to guide the user and responds relevantly to user inputs. User sentiment is neutral without explicit frustration or complaint.
24e7d9fa-7493-4e89-93d4-712525883793,2026-07-28T05:08:56.971Z,30994335,7,Conceptual,Geometry,English,MATH,Academic,1,1,2,2.6666666666666665,Academic | Image Upload | Slotfill,,Unwanted Template Push | Image Gone Exception,0.9500,11736,291,0.001935,"The bot failed to respond to the image-uploaded geometry problem, resulting in an Image Gone Exception. Additionally, the bot unnecessarily used a slotfill template for a reminder request, constituting an Unwanted Template Push. Despite these failures, the user ended politely, so user sentiment is positive."
c5fcabeb-65f1-437d-a8d4-d2be84c04101,2026-07-28T12:46:24.739Z,1,17,Small Talk,NA,English,NON_ACADEMIC,Non-academic,5,5,5,10,Academic | Specific Named Resource | Speech to Text | Slotfill,,,0.9800,15820,280,0.002541,"The conversation is a clear academic tutoring session focused on 10th class NCERT Maths and related subjects, with no evident bot failures. The bot appropriately asks for clarifications, provides detailed explanations, and correctly handles user inputs including speech-to-text and slotfill flows. There are no indications of incorrect answers, context failures, or unwanted template pushes."
b79d2405-2c5e-4be9-8b3f-878cdf26fd4e,2026-07-28T12:25:22.794Z,1,11,NA,NA,English,OUT_OF_DOMAIN,NA,5,5,5,10,Non-Academic | Speech to Text | Slotfill,,,1.0000,12377,232,0.001996,"The conversation is a non-academic session focused on personal advice about balancing TV and mobile screen time for a 6th grader. The bot provides clear, contextually appropriate responses without any failures or misunderstandings. The slotfill usage is appropriate and does not cause any issues."
5c3004a6-cb58-4502-a809-4c77c48ac556,2026-07-28T13:16:50.052Z,1,3,Conceptual,Biology,English,SCIENCE,Academic,3,3,3,6,Academic | Slotfill,,Unwanted Template Push,0.9500,10473,234,0.001711,"The session is academic with biology questions and an exam revision request. The bot correctly answers the biology questions but uses a slotfill template for the revision request, which is inappropriate here, causing an unwanted template push. There are no other failures and the user does not show frustration."
be1f40f1-5982-45bb-a46e-47e4704348da,2026-07-28T13:00:12.206Z,1,29,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,2,Academic | Not Math/Science | Direct Response | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Completion Refusal | Correction Ignored | Context Handling Failure,0.9500,18636,504,0.003098,"The session is academic focused on English language learning with multiple image uploads and speech-to-text inputs. The bot repeatedly refused to provide full answers citing learning policy, pushing out-of-scope TEST_PREP templates for English vocabulary, causing user frustration and repeated re-asks. The bot also failed to properly use the user-stated class context, leading to context handling failures and ignored corrections."
432a79df-16c7-4ff8-ad0d-171e816e0279,2026-07-28T13:10:32.332Z,1,13,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,5,5,3,8.666666666666668,Academic | Not Math/Science | Speech to Text | Slotfill,,,0.9500,11565,245,0.001882,The conversation is a clear academic English learning session with speech-to-text and slotfill elements. The bot provides helpful corrections and practice questions without any failures or context issues. The user shows neutral sentiment without signs of frustration or dissatisfaction.
aa8f791b-946a-44e0-bf0f-50ed50b889ca,2026-07-28T13:36:52.470Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,10715,444,0.001874,"The session is academic with geography homework for a non-CBSE board user. The bot correctly addresses the chapter content but ends with an inappropriate slotfill template (Type: REMINDER) unrelated to the user's request, causing an unwanted template push and level/board mismatch. There are no repeated corrections or context failures, so user sentiment is neutral."
b0a14544-3f9f-4a6c-8327-983fdd4762c7,2026-07-28T10:11:17.025Z,30997739,11,Lesson_request,NA,English,LEARNING_WORKFLOW,Academic,3,3,3,6,Academic | Not Math/Science | Mock / Practice Questions | Image Upload | Slotfill,,Unwanted Template Push,0.9500,12775,372,0.002139,"The session is an academic Hindi language learning conversation with quizzes and image uploads. The bot correctly provides practice and corrections but misuses the TEST_PREP slotfill template, which is out-of-scope for Hindi and conversational practice, causing an unwanted template push. There are no critical failures, so the scores reflect partial resolution and moderate technical issues."
6c727055-99c4-474c-9de6-906836ec44f7,2026-07-28T12:49:04.332Z,1,3,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,5,5,3,8.666666666666668,Academic | Slotfill,,,1.0000,10775,201,0.001737,"The bot provided relevant and helpful study focus tips and a clear slotfill reminder without any errors or failures. The user did not express dissatisfaction or re-ask due to failure, so no issue tags apply. Overall, the session fully resolved the user's intent with reliable content and neutral user sentiment."
27530c1b-f5b2-492b-8f14-701372c69b38,2026-07-28T13:23:14.594Z,2,4,Show Assignments,NA,English,ASSIGNMENT,Non-academic,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Completion Refusal | Blurry / Unclear Image | Context Handling Failure,0.9500,10692,383,0.001834,"The bot correctly identifies the image as blurry and refuses to complete the entire test paper, which is appropriate but leaves the user's intent partially unresolved. The bot also repeatedly asks for the exact question text despite the user's request to solve the first question, indicating a context handling failure. Overall, the session shows moderate technical and resolution issues with some user frustration implied."
22305265-f511-41b7-b72b-996e18daede7,2026-07-28T12:55:51.161Z,1,20,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,2,Non-Academic | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,14987,343,0.002454,"The session is primarily non-academic with personal help requests and repeated user insistence on phone contact, which the bot consistently refuses. The bot's use of a slotfill template was inappropriate given the user's direct conversational intent, and the user repeatedly re-asked the same request without resolution, indicating correction ignored. These issues lowered goal resolution and technical reliability, with user sentiment showing implicit frustration."
509257c6-d0d2-49ff-a99a-d4edd54f82f9,2026-07-28T13:05:00.505Z,1,3,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,5,5,3,8.666666666666668,Academic | Mock / Practice Questions | Slotfill,,,0.9500,11275,199,0.001811,"The bot correctly identified the user's subject and provided detailed explanations and practice questions, fulfilling the user's intent. The slotfill reminder at the end is appropriate and does not conflict with the user's request. There are no evident failures or user dissatisfaction."
490c9140-81e1-42a0-aec9-bd773b3bad50,2026-07-28T12:56:23.803Z,30998047,7,Reminder,NA,English,REMINDER,Non-academic,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Incorrect Answer | Context Handling Failure,0.9500,12175,444,0.002093,"The session is academic with History practice questions and includes image upload and slotfill modalities. The bot incorrectly provided generic MCQs unrelated to the user's specific image content and re-asked for information already given, showing context handling failure. Additionally, the use of TEST_PREP templates for a non-math/science subject constitutes an unwanted template push, resulting in moderate to critical issues and lowered scores."
c62653c7-51dd-4f4c-a117-abf0365cc56e,2026-07-28T08:55:29.159Z,1,26,Small Talk,NA,Marathi,NON_ACADEMIC,Non-academic,5,5,3,8.666666666666668,Academic | Not Math/Science | Image Upload | Speech to Text | Slotfill,,,0.9500,14980,257,0.002401,"The bot consistently understood and responded appropriately to the user's academic queries, including language learning and image identification. There were no evident failures in context handling, incorrect answers, or unwanted template pushes. The user sentiment is neutral with no explicit positive or negative feedback."
b8596243-1f24-4e27-9437-9c08f741bb99,2026-07-28T12:30:17.188Z,1,8,Lesson_request,NA,English,LEARNING_WORKFLOW,Academic,1,1,1,2,Academic | Slotfill,,Correction Ignored | Completion Refusal,0.9500,10923,275,0.001803,"The bot correctly identifies academic intent and uses slotfill for reminders. However, it refuses the user's repeated requests for videos, causing unresolved user intent and re-asks. This refusal and failure to fulfill the video request lowers goal resolution and user sentiment scores."
6bd30bff-3fe0-4b77-945f-c67b0c6f5d41,2026-07-28T10:04:35.595Z,1,13,NA,NA,English,OUT_OF_DOMAIN,Academic,5,5,3,8.666666666666668,Academic | Not Math/Science | Specific Named Resource | Slotfill,,,0.9500,12438,255,0.002019,"The bot correctly answers the user's academic queries about divisibility and patriotic day paragraphs without any factual or procedural errors. The session includes slotfill usage appropriately for reminders and paragraph generation, matching the user's requests. There are no detected failures or user dissatisfaction, resulting in high scores."
a3204cd2-8ca0-4708-acdf-61059232eed8,2026-07-28T11:30:51.142Z,1,3,Lesson_request,NA,Hindi,LEARNING_WORKFLOW,Academic,4,4,3,7.333333333333333,Academic | Slotfill,,,0.9500,10836,189,0.001739,"The session is academic with a coaching intent and includes a slotfill response. There are no evident bot failures or user complaints, and the bot provides a relevant structured reply. The session is resolved well with no technical or content issues."
b5263ecf-efb9-4458-98e5-ee6c8bfe0d65,2026-07-28T00:31:00.145Z,30941990,22,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,2,Academic | Not Math/Science | Image Upload | Slotfill,,Unwanted Template Push | Correction Ignored | Image Gone Exception,0.9500,13094,367,0.002184,"The session is academic with language learning and multiple image uploads. The bot failed to respond to some image-based questions, causing an Image Gone Exception. It also inappropriately pushed a test-prep template for a Hindi/English homework question and ignored the user's implicit correction by not providing a direct answer, resulting in low scores."
52d20807-7bfb-4279-a53b-40c1daa99e52,2026-07-28T11:32:07.248Z,1,17,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,15606,419,0.002592,"The session is academic focused on social science with practice questions and chapter references, but the bot repeatedly ignored user-provided context about class and chapter, causing context handling failures. Additionally, the bot used a test-prep template outside its valid scope, resulting in unwanted template push. These issues lowered both goal resolution and technical reliability, with user sentiment reflecting mild frustration."
b211d9cc-af91-465d-855c-ed7396cbdd13,2026-07-28T10:39:19.331Z,30996763,16,Small Talk,NA,English,NON_ACADEMIC,Non-academic,4,4,5,8.666666666666668,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,,0.9500,15954,296,0.002571,"The bot successfully addressed the user's academic queries with detailed explanations and practice questions, following the user's requests for English translations and clarifications. The session included structured slotfill interactions and speech-to-text inputs but no evident failures or mismatches. Overall, the conversation is coherent, accurate, and meets the user's needs effectively."
0705a39d-f79c-4992-8fab-884a417de51d,2026-07-28T05:11:39.226Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,3,3,3,6,Non-Academic | Slotfill,,Completion Refusal,0.9500,10691,278,0.001770,"The session is primarily non-academic as the user requests game creation and assignment status, with the bot using slotfill for assignments. The bot appropriately refuses to complete the user's game/car creation requests, which is a completion refusal but does not otherwise fail the user. The conversation is polite and neutral in sentiment with no repeated re-asks or corrections."
426b78fc-9a2d-48a2-b4db-15bd1d63f54a,2026-07-28T10:33:44.205Z,29207151,3,Conceptual,Physics,English,SCIENCE,Academic,5,5,3,8.666666666666668,Academic | Slotfill,,,0.9500,10567,184,0.001695,"The bot correctly answered the user's academic questions about mass, weight, volume, and density with clear explanations and examples. The final turn involved a slotfill for setting a reminder, which matches the user's request and does not represent a failure. There are no detected issues or failures in the conversation."
08d57cdb-f889-4a36-9b53-250e7c6927be,2026-07-28T09:19:12.962Z,1,22,Procedural,Arithmetic,English,MATH,Academic,5,5,5,10,Academic | Speech to Text | Slotfill,,,0.9500,12502,206,0.001999,"The conversation primarily involves academic math help with factors and some casual chat. The bot correctly answers all math questions and handles user name changes well. The only structured slotfill is for setting an alarm, which fits the user request and does not cause failure."
28221263-47cc-4d94-b0df-9abded513ad6,2026-07-28T09:06:58.189Z,2,3,Reminder,NA,English,REMINDER,Non-academic,5,5,3,8.666666666666668,Academic | Slotfill,,,0.9500,10831,189,0.001738,"The bot correctly and clearly answered the user's academic questions about mathematical expressions, equations, and adding algebraic expressions without any errors or failures. The session included a slotfill for setting a reminder but did not cause any issues. The user did not express frustration or re-ask, so user sentiment is neutral."
