chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
2650b05b-563f-4f4c-9ec1-54c1e2ba72ef,2026-08-18T14:16:46.186Z,1,15,"U1: Hello
U2: Maine test diye the vah test dikhao
U3: Mujhe test dena hai
U4: Main ganit mein kuchh sawal poochh sakta hun
U5: Main aakruti pooch raha hoon theek hai
U6: Chalo shuru karte 210 340 550 890 aakrutik kya aaega jawab do ko
U7: Agla sawal 145 380 ke aage kya aaega jawab dikhao
U8: 15540 ke aage jawab kya aaega aakruti hai
U9: Pattern hai 175,285,460,745
U10: Aakruti number 2,6,14,18,26,30
U11: 1,5,13,5,5,5,7,7,7,7,9,9
U12: 1,1,3,3,5,5,5,7,7,7,7,9,9
U13: 1,1,3,,3,5,5,5,7,7,7,7,9,9,9
U14: 110,100,85,75
U15: 90,270,810,2430","**अगला नंबर \(\mathbf{7290}\) होगा।** हर बार संख्या \(3\) से गुणा हो रही है: \[ 90\times 3=270,\quad 270\times 3=810,\quad 810\times 3=2430 \] तो अगला: \[ 2430\times 3=7290 \] **Final: \(\mathbf{7290}\)**",Small Talk,,,,,Academic,,,,1994,63,0.000898,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Practice / Quiz,gate_llm,gate_llm
c9c3c811-423c-440f-9df1-eddd84e35df4,2026-08-18T14:08:09.759Z,31259366,2,"U1: What are the properties of the transpose of a matrix
U2: Show me my upcoming assignments on CK-12",Type: ASSIGNMENT No pending assignments (due).,Conceptual,,,,,Academic,,,,1663,62,0.000342,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Concept Explanation,gate_llm,gate_llm
6482d4aa-c413-454c-bbed-de42d0049eea,2026-08-18T12:25:16.427Z,1,10,"U1: Hii
U2: Please speak ગુજરાતી
U3: Mare ટોપર banavu che
U4: ગુજરાતી
U5: Aaka divas nu time table aapo
U6: Nahi ગુજરાતી ભાષામાં
U7: School 🏫 time 10:45 થી 5:10 ના છે
U8: વહેલા ઊઠીને 4:00 થી time table aapo
U9: Javab apo
U10: Aa badhu ek sathe aavi jay tevu karo","બરાબર, હવે બધું એકજ ટેબલમાં, સિમ્પલ રીતે મુકું છું – **ઉઠવું 4:00** અને **સ્કૂલ 10:45 થી 5:10** મુજબ. --- ### 🕒 ટોટલ ડેઇલી ટાઈમ ટેબલ **🌅 સવારે** - **4:00 – 4:15** : ઉઠવું, ફ્રેશ થવું - **4:15 – 5:15** : કઠિન વિષય (ગણિત / વિજ્ઞાન) - **5:15 – 5:30** : બ્રેક (પાણી, દૂધ, થોડી રિલેક્સ) - **5:30 – 6:15*",Small Talk,,,,,Academic,,,,1896,65,0.000862,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
740fcdc3-2384-4cad-bedf-ec52eebe4bb2,2026-08-18T13:49:20.174Z,1,8,"U1: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do
U2: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14
U3: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14 programming
U4: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14 programming Bengali we need to write also
U5: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14 programming Bengali we need to write also
U6: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14 programming Bengali we need to write also
U7: Time from now
U8: time management if I have to hi management is I have to do Bengali two chapter right in copy of study then I have to do Chemistry one chapter writing copy and study then computer 14 program is writing copy and we need to do okay this much computer will be 14 programming Bengali we need to write also","Got it—you want a **plan starting from *now*** and finishing in **5 hours 30 minutes**. I can’t see your exact clock, so use this plan by **adding the minutes to your current time**. --- ## 1. Total time: **5 hours 30 minutes = 330 minutes** Tasks: - **Bengali:** write 2 chapters + study - **Chemist",Conceptual,,,,,Academic,,,,2143,65,0.000539,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
11bdeb4d-aa74-4094-8a7c-a17dda0922fe,2026-08-17T21:00:29.614Z,1,11,"U1: Give some prompts for paragraph writing for grade 5 kids
U2: Please generate a question paper for grade 5 student on Nikki tikki lesson
U3: Yes the lesson you gave is correct and make some grammer questions based on this lesson
U4: Colloquial language , pronouns,punctuation,articles,alliterations,based on the context,
U5: Give the answer key too
U6: Create more questions like this and i should excel in exam and create at least 20 questions in each category A photographed English grammar worksheet containing fill-in-the-blank and sentence-editing questions, with handwritten student answers and markings. The request asks for at least 20 similar p
U7: Create more questions like this and i should excel in exam and create at least 20 questions in each category A photographed English grammar worksheet containing sentence-completion and grammar exercises, with handwritten student answers and corrections. The student asks for at least 20 additional qu
U8: Create more questions like this and i should excel in exam and create at least 20 questions in each category The image is a narrow, blank beige area with no visible question, text, diagram, or other student content.
U9: Give 20 questions on relative pronoun for grade 5 cbse and Cambridge curriculum student
U10: Yes please make harder mixed sentences
U11: Show me my upcoming assignments on CK-12",Type: ASSIGNMENT No pending assignments (due).,Conceptual,,,,,Academic,,,,1929,63,0.000450,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Practice / Quiz,gate_llm,gate_llm
435b7d3c-97d2-4242-887a-e5340dadcf1a,2026-08-18T13:19:00.618Z,31258054,5,"U1: make my routine
U2: wake up 6 am and in holidays 8am
U3: ok
U4: school timing is 8:00 a.m. 2pm and the tuition classes is a 3,45 and 6:00 p.m. it's over
U5: my tution is math","**Got it — since your tuition (3:45–6:00 pm) is Maths, your self‑study time should mainly be for (1) homework from tuition, and (2) revision/practice so you don’t forget.** - **6:30 – 7:30 pm (after tuition):** Do **Maths tuition homework first** (the same day). - **8:00 – 9:00 pm:** Do **other subj",Small Talk,,,,,Academic,,,,1794,65,0.000399,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
cf021522-b01a-46bb-8e5e-0c230a912815,2026-08-18T12:27:51.021Z,1,42,"U1: मला इंग्लिश मला इंग्लिश नाही कळत हिंदी बातम्या सांग
U2: मराठी मेज बताओ
U3: तुम्ही मला मराठी मधूनच बोला
U4: चालत
U5: अभ्यासाशी संबंधित मदत
U6: पढाई मे
U7: विषय मराठी 3टी कक्षा
U8: What is the purpose of a Mars Rover
U9: ह-अभिमान के कारण, देखो कितनी महामारी है, नवको सच्ची राह दिखाना, अपनी जिम्मेदारी है । अत्मज्ञान के दीप जलाकर, दूर अँधेरा करना जी, कुकों तो आते रहते हैं, इनसे भी क्या डरना जी । मैनि समझा शब्द वाटिका বহু সঙ্一 कविता में आए किन्हीं पाँच शब्दों के विसद्धार्थी शब्द लिखों । सत्कर्म = अच्छा कार्य अभिमान = घम
U10: भाषा की ओर कविता में आए किन्हीं पाँच शब्दों के विरद्धार्थी शब्द लिखो । × × × × ३? p
U11: शब्द वाटिका नए शब्द सत्कर्म = अच्छा कार्य अभिमान = घमंड महामारी = संक्रामक भीषण रोग तूलिका = ब्रश धीरज = धैर्य आत्मज्ञान = स्वंय का ज्ञान देह = शरीर
U12: मला काहीच समजलं नाही
U13: आत्मज्ञान
U14: मै आप तुम्हे मराठी का बुक दिखाने वाली हो उसने सभी प्रश्न के उत्तर मुझे बताओ मुझे नही आते
U15: यह वाला नही आ रहा है मुझे A Marathi-language worksheet featuring a word grid with circled letters and several questions below it. The student says they are unable to solve this item.
U16: पहली लाईन वाला
U17: खेकू या शब्दांशी - खालील चौकोनात काही म्हणी लपल्या आहेत, चौकोनातील म्हणी शोधा आणि लिहा. मदतीने अर्थ माहीत करून घ्या. \begin{tabular}[t]{|l|l|l|l|l|l|l|l|l|l|l|} \hline इ & क & डे & आ & ड & ति & क & डे & वि & ही & ₹ \\ \hline जा & रा & बा & य & ₹ & को & ₹ & य & था & ना & ग \\ \hline गा & वे & प & त्य
U18: तुम्हाला थँक्यू मला तर हे काहीच नव्हता येत
U19: मेरा अ पेपर आ रहा है मै क्या करू
U20: मै तुम्हे फोटो भेजती हु
U21: तुम्ही मालूम है ना मुझे इंग्लिश नही आती
U22: पेपर मे पाची दिन बाकी है
U23: पाची दिने पच्चीस नही है मेरे
U24: 5 दिन बाकी है
U25: तुम मुझे बताओ क्या तुम कहना चाहते हो
U26: थँक्यू मेरा पेपर पहला मराठी है उसके बारे में कुछ हेक्स बताओ
U27: मेरे पेपर मे निबंध जादा रहते है क्यूकी वही पेपर का असली मार्ग देता है
U28: मराठी मे आते है
U29: मुझे सब समझ मे आया आप तुम मुझे इंग्लिश बोलना सीखो सि
U30: माय नेम इज प्राची माझं नाव प्राची आहे तुम्ही मला नाही का सोप्या पद्धतीने इंग्रजी शिकवा मी रोज पेपर द्यायला तयार आहे ओके
U31: मी संभाजीनगरची आहे
U32: आय लाईक इट मॅगी
U33: My name is prachi l am from संभाजीनगर. l am student lam मॅगी. l Want to learn English
U34: थँक्यू
U35: थँक्यू फॉर हेल्पिंग मी
U36: Thank you for helping me English
U37: Thank you for helping me learn English
U38: बाय-बाय
U39: कभी भी आ सकती हू मे मेरा पूरा नाम है प्राची कृष्णा मगरे तुम्हाला पूरा
U40: बाय बाय
U41: अब मै तुमसे रात मे बात करूंगी
U42: OK","**OK! जब भी तुम तैयार हो, बस मैसेज कर देना।**",Small Talk,,,,,Academic,,,,2554,64,0.000702,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Language Learning / Translation,gate_llm,gate_llm
5df9b483-b46a-4bbe-9767-2fcacb51957e,2026-08-18T13:18:59.465Z,1,3,"U1: hey Siri
U2: hey Siri hey Siri husband my call
U3: he Shri cal Mujhko Shahid 4:00 Baje Jaga dena",Type: REMINDER Task: Shahid Time: 4:00 Baje Time: 2026-08-18 04:00:00 / 4:00 Baje,Small Talk,,,,,Non-Academic,,,,1703,62,0.000358,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
61a57de4-7e22-4314-bf69-b8fe0c35acd1,2026-08-18T12:51:18.600Z,1,7,"U1: Hi
U2: Malayalam ariyumo
U3: എനിക്ക് BS പരീക്ഷയാണ് നാളെ ഏതൊക്കെ ചോദ്യം വരും എന്ന് പറഞ്ഞു തരുമോ
U4: ഞാൻ മലയാളം മിടിയം ആണ്
U5: നാളെ1,2,3
U6: എന്നീ പാഠം ആണ് വരുക
U7: പാഠം 1 വിളയിക്കാം നൂറുമേനി എന്ന പാഠം, പാഠം 2 ആസിഡുകളും ബേസ കളും, മൂന്നാം പാഠം ഇല്ല","**ശരി—പാഠം 1 “വിളയിക്കാം നൂറുമേനി”, പാഠം 2 “ആസിഡുകളും ബേസുകളും” ആണ് വരുന്നത്. (പാഠം 3 ഇല്ല.)** **പാഠം 1: “വിളയിക്കാം നൂറുമേനി”** **ഇതിൽ സാധാരണ ശ്രദ്ധിക്കേണ്ടത്**: കൃഷി/വിളവർധനം, നല്ല കൃഷിരീതികൾ, വിത്ത് തെരഞ്ഞെടുപ്പ്, മണ്ണിന്റെ സംരക്ഷണം, ജലസംരക്ഷണം, ജൈവവളം/രാസവളം, കീട-രോഗനിയന്ത്രണം പോലുള്ള ആശയങ്ങൾ. *",Small Talk,,,,,Academic,,,,1890,63,0.000857,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Previous Year Questions,gate_llm,gate_llm
e56bf4fe-531b-4753-b9bb-30227865812c,2026-08-18T03:18:24.089Z,1,4,"U1: Student please make sure everyone reaches the paramedical college exactly at 9. 00 am first
U2: Hindi kya h iski
U3: Where are you everybody's immediately come to department iski hindi kya h
U4: Ye meri purane photo h 1 sal prhle ab meri dost mere se dur h English me kese likhe","आप ऐसा लिख सकते हैं: **""This is my old photo from one year ago. Now my friend is distant from me.""** अगर आप थोड़ा और भावनात्मक लिखना चाहें तो: **""This is my old photo from one year ago. Now my friend has grown distant from me.""**",Reminder,,,,,Academic,,,,1765,64,0.000386,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Language Learning / Translation,gate_llm,gate_llm
51064d0e-8136-4e14-bdd6-d5c320fbe405,2026-08-18T12:52:40.670Z,31257309,14,"U1: Hi I'm Dharani
U2: so what's the matter is that I want to make a plan for my PT 3 upcoming examination to school 100%
U3: I have six subjects
U4: Today is August 18 and exams are on August 31st
U5: 14 days left
U6: You want the portion
U7: Telugu 3 chapters English 5 chapters maths 6 chapters science 3 chapters social 4th chapters healthcare skill subject I have two units
U8: What happened is like I want to complete the syllabus by 2 days before the examination so total days I am having is 12 days
U9: No plan for 12 days
U10: Just plan for 14 days syllabus completion by 12 days
U11: So actually like completed by 11
U12: Ok so set a reminder for each day just send me a notification is it fine like that 5 o'clock p.m. and 5 o'clock a.m. everyday from tomorrow
U13: Okay thank you meet you soon
U14: So the planet before his finalist can you please add it to my to do list",Type: REMINDER Task: add the planet before his finalist to my to do list Time: 2026-08-18 06:08:07 Time: 2026-08-18 06:08:07,Small Talk,,,,,Academic,,,,1919,65,0.000449,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
d253ce5e-5074-4020-be29-4d0105219660,2026-08-18T12:18:55.009Z,1,25,"U1: Time table in morning
U2: 5:00 to 7:00
U3: All study
U4: Yes
U5: Subject time table in morning
U6: With exercise
U7: Yes
U8: Yes
U9: 7:00
U10: Saturday morning time table 5:00 to 6:00
U11: 5:00 to 6:00
U12: With reading
U13: All subject
U14: Yes
U15: Yes
U16: B
U17: A
U18: Your name is
U19: No. Your name is safari
U20: Safari give me time table
U21: Instra user name in thanu
U22: Dancer, edits
U23: User names
U24: Only names not a thanu. Only user name
U25: Dreams",**Here are some “Dreams” style usernames (no “thanu”):** - dreams_edits - dreamy_edits - dreamvibes - dream_vibes_edits - dreamcatcher_edits - midnight_dreams - soft_dreams_edits - starry_dreams - lucid_dreams_edits - silver_dreams,Non-academic,,,,,Non-Academic,,,,1895,62,0.000857,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
0a249819-cade-46f4-8fab-bc096fa47f61,2026-08-18T12:25:07.918Z,1,17,"U1: Hi my name is Janvi Chaudhary I am in 7th standard
U2: My week subject is science and math
U3: Explain a photosynthesis with examples
U4: Again
U5: 2+2
U6: Kya aap mujhe Hindi mein samjha sakte hain
U7: Mera matlab yah Hai ki Main sunrise public School Baruna mein padhati hun
U8: z^{\circ }=2^{4}
U9: I am here to talking about in GK
U10: I am here to talking about in GK baat karni hai magnificent force ke bare mein jo ki meri Book mein aathmal Aasan hai main aapko ek photo bhejti hun aap mujhe usmein se bata sakte hain ki important question kaun se Hain Jo paper mein a sakte hain Panch number
U11: I am here to talking about in GK baat karni hai magnificent force ke bare mein jo ki meri Book mein aathmal Aasan hai main aapko ek photo bhejti hun aap mujhe usmein se bata sakte hain ki important question kaun se Hain Jo paper mein a sakte hain Panch number ka paper hoga Nahin aap mujhe sirf yah b
U12: I am here to talking about in GK baat karni hai magnificent force ke bare mein jo ki meri Book mein aathmal Aasan hai main aapko ek photo bhejti hun aap mujhe usmein se bata sakte hain ki important question kaun se Hain Jo paper mein a sakte hain Panch number ka paper hoga Nahin aap mujhe sirf yah b
U13: Show me my upcoming assignments on CK-12
U14: This fort was built at the site of the ancient city of Indraprastha founded by the Pandavas during the Mahabharata period
U15: sar bataen aapko Red Fort of Rajasthan it is located in the desert of the Thar it was built by the Rajput rule Jai Sala
U16: sar bataen aapko Red Fort of Rajasthan it is located in the desert of the Thar it was built by the Rajput rule Jai Sala it is located in the Aravali Hills it is called the eye of never it was captured only once when drinking water inside the fort was poison during the rain of Maharana Pratap
U17: sar bataen aapko Red Fort of Rajasthan it is located in the desert of the Thar it was built by the Rajput rule Jai Sala it is located in the Aravali Hills it is called the eye of never it was captured only once when drinking water inside the fort was poison during the rain of Maharana Pratap Agni Ki","**रेड फोर्ट ऑफ राजस्थान** वाली लाइन (थार मरुस्थल + जयसाल/जैसला) के हिसाब से सही उत्तर: ## ✅ **जैसलमेर किला (सोनार किला), जैसलमेर** - **थार मरुस्थल** में स्थित - **रावल जैसल (भाटी राजपूत शासक)** ने बनवाया आपकी बाकी बातें जैसे **“अरावली हिल्स”, “Eye of …”, “सिर्फ एक बार जीता गया”, “बारिश में पानी ज़हर",Small Talk,,,,,Academic,,,,2327,62,0.001030,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
a673addb-a248-4f82-94bc-70dc6ec6bcb5,2026-08-18T10:49:30.722Z,1,11,"U1: Hi
U2: I have my marathi exam tommarow I have 5 lessons to learn give me a schedule which includes studying break time revision all I have6 hours
U3: It's four twenty two e
U4: Ok bye I have to study
U5: hey can you make this like a for lessons 35 right now so can you make until like
U6: hey can you make this like a for lessons 35 right now so can you make until like hey can you make Until It Like It p.m.
U7: hey can you make this like a for lessons 35 right now so can you make until like hey can you make Until It Like It p.m. can you make it like 8:00 p.m.
U8: I have four lessons it's 4.38 right now I want to finish at 8.30
U9: Hey sorry to disturb u but I am starting my 2 chapter now because I went out i want to study till 9 am
U10: It's 6.9 I want itfrom here
U11: I have finish my second chapter at 6.17 so now am taking 10 min break can u give me scheduled of after ten min when I start 3 rd chapter",Type: REMINDER Task: start 3rd chapter Time: in 10 minutes Time: 2026-08-18 05:58:00 / in 10 minutes,Small Talk,,,,,Academic,,,,1930,65,0.000876,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
c24adc76-5251-45bd-ae49-9c38e2906e2e,2026-08-18T12:43:25.820Z,1,4,"U1: I am firat year college student
U2: Sep 10 is my second unit test going to start now I have to cover all my topic in bussines management
U3: Unit 3 11 topic is there
U4: Unit 4 there is 12 topic totally there is 23 topic i want to study before sep 4",Type: REMINDER Task: study Unit 4 topics Time: before sep 4 Time: 2025-09-04 05:47:54 / before sep 4,Small Talk,,,,,Academic,,,,1739,65,0.000800,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
